SKU,DirectPickLookbackUnits,DirectPickDemandDays,DailyBaseUnits,WeeklyBaseUnits,ValidReservationUnits,ReservationPhysicalTotal,ReservationSalesAllocatedPhysicalTotal,InboundTotalUnits,InboundNext14Units,InboundNext30Units,HasDirectPickHistory,HasValidReservation,HasInbound,Future14DayPromoDays,FutureWeeklyPromoWeeks,HasFuturePromo,FD1ToFD14Units,First13WeekUnits
47078-2KQ-XL,9.0,5.0,0.16071428571428573,1.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,2,1,True,12,48.5
47078-2KQ-XS,34.0,22.0,0.6071428571428571,4.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,2,1,True,17,86.0
47078-QN4-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,1,2.0
47078-QN4-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,1,2.0
47078-QN4-S,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,2,1,True,1,2.0
47078-QN4-XL,14.0,10.0,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,2,1,True,4,23.275
47078-QN4-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,1,2.0
47107-FX8-10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47107-FX8-1Y,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47143-M23-120,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47149-FU8-50,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47218-069-S,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47218-M23-S,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47218-M23-XS,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,2,2.0
47218-M23-XXS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47220-99U-75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47220-FN9-75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47220-KY8-70,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47246-GY8-OS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47440-L40-90,0.0,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,129,129.0
47460-BX9-150,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47490-A79-100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47502-GE7-60,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47629-HB9-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-5BV-100,25.0,17.0,0.44642857142857145,3.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,6,40.625
47681-5BV-110,42.0,22.0,0.75,5.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,11,68.25
47681-5BV-130,49.0,22.0,0.875,6.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,12,79.625
47681-5BV-140,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47681-5BV-85,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47681-5BV-90,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47681-5CM-100,7.0,4.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,2,11.375
47681-5CM-120,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47681-5CM-80,3.0,2.0,0.05357142857142857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,4.875
47681-5CM-85,3.0,3.0,0.05357142857142857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,4.875
47681-5CM-90,3.0,2.0,0.05357142857142857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,4.875
47681-5CN-100,17.0,11.0,0.30357142857142855,2.125,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,0,0,False,8,29.5
47681-5CN-110,25.0,17.0,0.44642857142857145,3.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,6,40.625
47681-5CN-120,46.0,23.0,0.8214285714285714,5.75,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,0,0,False,14,74.75
47681-5CN-130,58.0,25.0,1.0357142857142858,7.250000000000001,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,0,0,False,15,94.25000000000001
47681-5CN-140,86.0,33.0,1.5357142857142858,10.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,22,139.75
47681-5CN-80,17.0,14.0,0.30357142857142855,2.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,4,27.625
47681-5CN-85,13.0,10.0,0.23214285714285715,1.625,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,0,0,False,7,23.5
47681-5CN-90,24.0,17.0,0.42857142857142855,3.0,3.0,2.0,1.0,0.0,0.0,0.0,True,True,False,0,0,False,8,39.0
47681-5DD-120,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47681-5PK-100,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47681-5PK-130,4.0,3.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,6.5
47681-5PK-75,4.0,4.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,6.5
47681-5PK-80,5.0,3.0,0.08928571428571429,0.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,8.125
47681-5QG-100,45.0,26.0,0.8035714285714286,5.625,6.0,4.0,2.0,0.0,0.0,0.0,True,True,False,0,0,False,16,73.5
47681-5QG-110,52.0,25.0,0.9285714285714286,6.5,1.0,1.0,0.0,0.0,0.0,0.0,True,True,False,0,0,False,13,84.5
47681-5QG-120,72.0,29.0,1.2857142857142858,9.0,9.0,5.0,4.0,0.0,0.0,0.0,True,True,False,0,0,False,24,117.0
47681-5QG-130,88.0,33.0,1.5714285714285714,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,22,143.0
47681-5QG-140,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47681-5QG-85,28.0,16.0,0.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,7,45.5
47681-5QG-90,57.0,31.0,1.0178571428571428,7.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,14,92.625
47681-7TW-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7TW-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7TW-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7TW-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7TW-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7TW-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7TW-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7TW-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7TW-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7TW-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UD-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UF-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7UH-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47681-7WE-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47684-2NQ-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,0,0.0
47684-2NQ-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,0,0.0
47684-2NQ-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,0,0.0
47684-2NQ-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,0,0.0
47684-2NQ-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,0,0.0
47684-2NQ-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,0,0.0
47684-2NQ-160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,0,0.0
47684-2NQ-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,0,0.0
47684-2NQ-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,0,0.0
47684-5LW-100,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47684-5LW-120,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47684-5LW-90,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47684-5LX-100,4.0,3.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,6.5
47684-5LX-110,2.0,2.0,0.03571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,3.25
47684-5LX-120,4.0,4.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,6.5
47684-5LX-130,4.0,4.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,6.5
47684-5LX-140,6.0,6.0,0.10714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,2,9.75
47684-5LX-150,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47684-5LX-85,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47684-5LX-90,5.0,5.0,0.08928571428571429,0.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,8.125
47684-5LY-100,2.0,2.0,0.03571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,3.25
47684-5LY-110,4.0,4.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,6.5
47684-5LY-120,37.0,13.0,0.6607142857142857,4.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,9,60.125
47684-5LY-130,2.0,2.0,0.03571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,3.25
47684-5LY-140,4.0,3.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,6.5
47684-5LY-90,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,0,1.625
47684-5LZ-100,81.0,34.0,1.4464285714285714,10.125,7.0,4.0,3.0,0.0,0.0,0.0,True,True,False,0,0,False,24,131.625
47684-5LZ-110,80.0,34.0,1.4285714285714286,10.0,6.0,3.0,3.0,0.0,0.0,0.0,True,True,False,0,0,False,23,130.0
47684-5LZ-120,148.0,38.0,2.642857142857143,18.5,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,0,0,False,37,240.5
47684-5LZ-130,108.0,28.0,1.9285714285714286,13.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,27,175.5
47684-5LZ-140,109.0,33.0,1.9464285714285714,13.625,6.0,3.0,3.0,0.0,0.0,0.0,True,True,False,0,0,False,29,177.125
47684-5LZ-150,47.0,26.0,0.8392857142857143,5.875,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,12,76.375
47684-5LZ-90,51.0,25.0,0.9107142857142857,6.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,13,82.875
47684-5M5-100,45.0,24.0,0.8035714285714286,5.625,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,0,0,False,12,73.125
47684-5M5-110,46.0,26.0,0.8214285714285714,5.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,12,74.75
47684-5M5-120,67.0,33.0,1.1964285714285714,8.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,17,108.875
47684-5M5-130,70.0,34.0,1.25,8.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,18,113.75
47684-5M5-140,2.0,2.0,0.03571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,3.25
47684-5M5-85,2.0,2.0,0.03571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,3.25
47684-5M5-90,3.0,3.0,0.05357142857142857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,False,1,4.875
47719-23Y-110,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47719-EX1-110,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47761-WM7-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47761-WM7-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47761-WM7-160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47774-A79-150,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
47929-GN1-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47929-GN1-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47929-GN1-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47929-GN1-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47929-QN6-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47929-QN6-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47929-QN6-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47929-QN6-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47929-QN6-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,False,False,True,0,0,False,0,0.0
47929-QN6-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,True,0,0,False,0,0.0
48031-HR1-5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
48077-82F-120,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,2,2.0
48078-82F-160,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
48078-A91-110,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
48078-KZ0-120,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,0,False,1,1.0
48080-5HP-100,138.0,41.0,2.4642857142857144,17.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,2,1,True,62,321.0
48080-5HP-110,148.0,46.0,2.642857142857143,18.5,12.0,6.0,6.0,0.0,0.0,0.0,True,True,False,2,1,True,64,336.0
48080-5HP-120,202.0,47.0,3.607142857142857,25.25,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,2,1,True,75,417.0
48080-5HP-130,144.0,42.0,2.5714285714285716,18.0,3.0,2.0,1.0,0.0,0.0,0.0,True,True,False,2,1,True,63,330.0
48080-5HP-140,126.0,41.0,2.25,15.75,13.0,7.0,6.0,0.0,0.0,0.0,True,True,False,2,1,True,59,303.0
48080-5HP-150,62.0,26.0,1.1071428571428572,7.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,2,1,True,46,207.0
48080-5HP-85,49.0,27.0,0.875,6.125,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,2,1,True,43,187.5
48080-5HP-90,80.0,38.0,1.4285714285714286,10.0,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,2,1,True,50,234.0
48080-5HW-100,141.0,32.0,2.517857142857143,17.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,2,1,True,55,298.5
48080-5HW-110,193.0,46.0,3.4464285714285716,24.125,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,2,1,True,66,376.5
48080-5HW-120,213.0,44.0,3.8035714285714284,26.625,11.0,7.0,4.0,0.0,0.0,0.0,True,True,False,2,1,True,70,406.5
48080-5HW-130,176.0,46.0,3.142857142857143,22.0,2.0,2.0,0.0,0.0,0.0,0.0,True,True,False,2,1,True,62,351.0
48080-5HW-140,115.0,40.0,2.0535714285714284,14.374999999999998,7.0,4.0,3.0,0.0,0.0,0.0,True,True,False,2,1,True,49,259.5
48080-5HW-150,80.0,34.0,1.4285714285714286,10.0,3.0,2.0,1.0,0.0,0.0,0.0,True,True,False,2,1,True,42,207.0
48080-5HW-85,42.0,22.0,0.75,5.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,2,1,True,34,150.0
48080-5HW-90,121.0,40.0,2.1607142857142856,15.125,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,2,1,True,51,268.5
48080-6VW-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,False,False,True,0,0,False,0,0.0
48080-6VW-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,130.0,False,False,True,0,0,False,0,0.0
48080-6VW-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,172.0,172.0,False,False,True,0,0,False,0,0.0
48080-6VW-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,132.0,False,False,True,0,0,False,0,0.0
48080-6VW-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,False,False,True,0,0,False,0,0.0
48080-6VW-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,False,False,True,0,0,False,0,0.0
48080-6VW-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,False,False,True,0,0,False,0,0.0
48080-6VW-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,98.0,False,False,True,0,0,False,0,0.0
48080-HI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,27,93.0
48080-HI2-100,153.0,41.0,2.732142857142857,19.125,7.0,4.0,3.0,0.0,0.0,0.0,True,True,False,2,1,True,59,322.5
48080-HI2-110,153.0,45.0,2.732142857142857,19.125,8.0,4.0,4.0,0.0,0.0,0.0,True,True,False,2,1,True,59,322.5
48080-HI2-120,218.0,47.0,3.892857142857143,27.25,15.0,9.0,6.0,0.0,0.0,0.0,True,True,False,2,1,True,73,420.0
48080-HI2-130,167.0,42.0,2.982142857142857,20.875,5.0,4.0,1.0,0.0,0.0,0.0,True,True,False,2,1,True,62,343.5
48080-HI2-140,149.0,42.0,2.6607142857142856,18.625,11.0,6.0,5.0,0.0,0.0,0.0,True,True,False,2,1,True,58,316.5
48080-HI2-150,125.0,38.0,2.232142857142857,15.625,8.0,4.0,4.0,0.0,0.0,0.0,True,True,False,2,1,True,53,280.5
48080-HI2-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2,1,True,27,93.0
48080-HI2-85,37.0,27.0,0.6607142857142857,4.625,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,2,1,True,34,148.5
