Candidate,Windows,ForecastUnits,SoldUnits,AbsErrorUnits,ZeroForecastSoldUnits,OvergeneratedZeroDemandUnits,MissedHighVolumeUnitsSoldGE10,AvgForecastedSKUs,AvgSoldUnitForecastCoveragePct,WAPE,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,ZeroForecastSoldUnitPct
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x1p1_blended,26,6509535.0,6174617.0,6539652.0,388954.0,428268.0,228215.0,13904.26923076923,0.9252176229050088,1.0591186465492515,334918.0,0.05424109705913743,0.06299240908383467
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x1p25_blended,26,6509535.0,6174617.0,6539652.0,388954.0,428268.0,228215.0,13904.26923076923,0.9252176229050088,1.0591186465492515,334918.0,0.05424109705913743,0.06299240908383467
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_blended,26,6509508.0,6174617.0,6539701.0,388954.0,428273.0,228215.0,13904.26923076923,0.9252176229050088,1.0591265822641307,334891.0,0.054236724318285655,0.06299240908383467
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_cap_recent_x0p85_blended,26,6509508.0,6174617.0,6539701.0,388954.0,428273.0,228215.0,13904.26923076923,0.9252176229050088,1.0591265822641307,334891.0,0.054236724318285655,0.06299240908383467
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_cap_recent_x1p0_blended,26,6509508.0,6174617.0,6539701.0,388954.0,428273.0,228215.0,13904.26923076923,0.9252176229050088,1.0591265822641307,334891.0,0.054236724318285655,0.06299240908383467
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_cap_recent_x1p1_blended,26,6509508.0,6174617.0,6539701.0,388954.0,428273.0,228215.0,13904.26923076923,0.9252176229050088,1.0591265822641307,334891.0,0.054236724318285655,0.06299240908383467
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_cap_recent_x1p25_blended,26,6509508.0,6174617.0,6539701.0,388954.0,428273.0,228215.0,13904.26923076923,0.9252176229050088,1.0591265822641307,334891.0,0.054236724318285655,0.06299240908383467
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_blended,26,6509549.0,6174617.0,6539712.0,388954.0,428357.0,228215.0,13904.346153846154,0.9252176229050088,1.0591283637511444,334932.0,0.05424336440624576,0.06299240908383467
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x0p85_blended,26,6509549.0,6174617.0,6539712.0,388954.0,428357.0,228215.0,13904.346153846154,0.9252176229050088,1.0591283637511444,334932.0,0.05424336440624576,0.06299240908383467
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x1p0_blended,26,6509549.0,6174617.0,6539712.0,388954.0,428357.0,228215.0,13904.346153846154,0.9252176229050088,1.0591283637511444,334932.0,0.05424336440624576,0.06299240908383467
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x1p1_blended,26,6509549.0,6174617.0,6539712.0,388954.0,428357.0,228215.0,13904.346153846154,0.9252176229050088,1.0591283637511444,334932.0,0.05424336440624576,0.06299240908383467
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x1p25_blended,26,6509549.0,6174617.0,6539712.0,388954.0,428357.0,228215.0,13904.346153846154,0.9252176229050088,1.0591283637511444,334932.0,0.05424336440624576,0.06299240908383467
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_blended,26,6452740.0,6174617.0,6563581.0,452321.0,412635.0,279353.0,13431.153846153846,0.9145552619030062,1.0629940286174835,278123.0,0.045042955700734154,0.07325490795623436
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x0p85_blended,26,6452740.0,6174617.0,6563581.0,452321.0,412635.0,279353.0,13431.153846153846,0.9145552619030062,1.0629940286174835,278123.0,0.045042955700734154,0.07325490795623436
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x1p0_blended,26,6452740.0,6174617.0,6563581.0,452321.0,412635.0,279353.0,13431.153846153846,0.9145552619030062,1.0629940286174835,278123.0,0.045042955700734154,0.07325490795623436
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x1p1_blended,26,6452740.0,6174617.0,6563581.0,452321.0,412635.0,279353.0,13431.153846153846,0.9145552619030062,1.0629940286174835,278123.0,0.045042955700734154,0.07325490795623436
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x1p25_blended,26,6452740.0,6174617.0,6563581.0,452321.0,412635.0,279353.0,13431.153846153846,0.9145552619030062,1.0629940286174835,278123.0,0.045042955700734154,0.07325490795623436
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_blended,26,6452977.0,6174617.0,6567800.0,452339.0,421436.0,279353.0,13431.692307692309,0.9145534264243042,1.0636773098639154,278360.0,0.04508133864821089,0.07325782311680222
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_cap_recent_x0p85_blended,26,6452977.0,6174617.0,6567800.0,452339.0,421436.0,279353.0,13431.692307692309,0.9145534264243042,1.0636773098639154,278360.0,0.04508133864821089,0.07325782311680222
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_cap_recent_x1p0_blended,26,6452977.0,6174617.0,6567800.0,452339.0,421436.0,279353.0,13431.692307692309,0.9145534264243042,1.0636773098639154,278360.0,0.04508133864821089,0.07325782311680222
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_cap_recent_x1p1_blended,26,6452977.0,6174617.0,6567800.0,452339.0,421436.0,279353.0,13431.692307692309,0.9145534264243042,1.0636773098639154,278360.0,0.04508133864821089,0.07325782311680222
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_cap_recent_x1p25_blended,26,6452977.0,6174617.0,6567800.0,452339.0,421436.0,279353.0,13431.692307692309,0.9145534264243042,1.0636773098639154,278360.0,0.04508133864821089,0.07325782311680222
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_blended,26,6452951.0,6174617.0,6567822.0,452339.0,421441.0,279353.0,13431.692307692309,0.9145534264243042,1.0636808728379428,278334.0,0.045077127860723994,0.07325782311680222
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_cap_recent_x0p85_blended,26,6452951.0,6174617.0,6567822.0,452339.0,421441.0,279353.0,13431.692307692309,0.9145534264243042,1.0636808728379428,278334.0,0.045077127860723994,0.07325782311680222
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_cap_recent_x1p0_blended,26,6452951.0,6174617.0,6567822.0,452339.0,421441.0,279353.0,13431.692307692309,0.9145534264243042,1.0636808728379428,278334.0,0.045077127860723994,0.07325782311680222
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_cap_recent_x1p1_blended,26,6452951.0,6174617.0,6567822.0,452339.0,421441.0,279353.0,13431.692307692309,0.9145534264243042,1.0636808728379428,278334.0,0.045077127860723994,0.07325782311680222
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_cap_recent_x1p25_blended,26,6452951.0,6174617.0,6567822.0,452339.0,421441.0,279353.0,13431.692307692309,0.9145534264243042,1.0636808728379428,278334.0,0.045077127860723994,0.07325782311680222
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_blended,26,6453005.0,6174617.0,6567910.0,452339.0,421605.0,279353.0,13431.76923076923,0.9145534264243042,1.0636951247340523,278388.0,0.04508587334242756,0.07325782311680222
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x0p85_blended,26,6453005.0,6174617.0,6567910.0,452339.0,421605.0,279353.0,13431.76923076923,0.9145534264243042,1.0636951247340523,278388.0,0.04508587334242756,0.07325782311680222
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p0_blended,26,6453005.0,6174617.0,6567910.0,452339.0,421605.0,279353.0,13431.76923076923,0.9145534264243042,1.0636951247340523,278388.0,0.04508587334242756,0.07325782311680222
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p1_blended,26,6453005.0,6174617.0,6567910.0,452339.0,421605.0,279353.0,13431.76923076923,0.9145534264243042,1.0636951247340523,278388.0,0.04508587334242756,0.07325782311680222
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p25_blended,26,6453005.0,6174617.0,6567910.0,452339.0,421605.0,279353.0,13431.76923076923,0.9145534264243042,1.0636951247340523,278388.0,0.04508587334242756,0.07325782311680222
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_blended,26,6515939.0,6174617.0,6626872.0,398151.0,439095.0,235253.0,13868.5,0.9236246223088607,1.0732442190341522,341322.0,0.05527824640783388,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x0p85_blended,26,6515939.0,6174617.0,6626872.0,398151.0,439095.0,235253.0,13868.5,0.9236246223088607,1.0732442190341522,341322.0,0.05527824640783388,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p0_blended,26,6515939.0,6174617.0,6626872.0,398151.0,439095.0,235253.0,13868.5,0.9236246223088607,1.0732442190341522,341322.0,0.05527824640783388,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p1_blended,26,6515939.0,6174617.0,6626872.0,398151.0,439095.0,235253.0,13868.5,0.9236246223088607,1.0732442190341522,341322.0,0.05527824640783388,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p25_blended,26,6515939.0,6174617.0,6626872.0,398151.0,439095.0,235253.0,13868.5,0.9236246223088607,1.0732442190341522,341322.0,0.05527824640783388,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_blended,26,6515898.0,6174617.0,6627001.0,398151.0,440295.0,235253.0,13868.692307692309,0.9236246223088607,1.0732651110182219,341281.0,0.05527160631987377,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x0p85_blended,26,6515898.0,6174617.0,6627001.0,398151.0,440295.0,235253.0,13868.692307692309,0.9236246223088607,1.0732651110182219,341281.0,0.05527160631987377,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p0_blended,26,6515898.0,6174617.0,6627001.0,398151.0,440295.0,235253.0,13868.692307692309,0.9236246223088607,1.0732651110182219,341281.0,0.05527160631987377,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p1_blended,26,6515898.0,6174617.0,6627001.0,398151.0,440295.0,235253.0,13868.692307692309,0.9236246223088607,1.0732651110182219,341281.0,0.05527160631987377,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p25_blended,26,6515898.0,6174617.0,6627001.0,398151.0,440295.0,235253.0,13868.692307692309,0.9236246223088607,1.0732651110182219,341281.0,0.05527160631987377,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_blended,26,6515871.0,6174617.0,6627050.0,398151.0,440300.0,235253.0,13868.692307692309,0.9236246223088607,1.073273046733101,341254.0,0.05526723357902199,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x0p85_blended,26,6515871.0,6174617.0,6627050.0,398151.0,440300.0,235253.0,13868.692307692309,0.9236246223088607,1.073273046733101,341254.0,0.05526723357902199,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p0_blended,26,6515871.0,6174617.0,6627050.0,398151.0,440300.0,235253.0,13868.692307692309,0.9236246223088607,1.073273046733101,341254.0,0.05526723357902199,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p1_blended,26,6515871.0,6174617.0,6627050.0,398151.0,440300.0,235253.0,13868.692307692309,0.9236246223088607,1.073273046733101,341254.0,0.05526723357902199,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p25_blended,26,6515871.0,6174617.0,6627050.0,398151.0,440300.0,235253.0,13868.692307692309,0.9236246223088607,1.073273046733101,341254.0,0.05526723357902199,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_blended,26,6515912.0,6174617.0,6627061.0,398151.0,440384.0,235253.0,13868.76923076923,0.9236246223088607,1.0732748282201148,341295.0,0.055273873666982096,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x0p85_blended,26,6515912.0,6174617.0,6627061.0,398151.0,440384.0,235253.0,13868.76923076923,0.9236246223088607,1.0732748282201148,341295.0,0.055273873666982096,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p0_blended,26,6515912.0,6174617.0,6627061.0,398151.0,440384.0,235253.0,13868.76923076923,0.9236246223088607,1.0732748282201148,341295.0,0.055273873666982096,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p1_blended,26,6515912.0,6174617.0,6627061.0,398151.0,440384.0,235253.0,13868.76923076923,0.9236246223088607,1.0732748282201148,341295.0,0.055273873666982096,0.06448189418064311
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p25_blended,26,6515912.0,6174617.0,6627061.0,398151.0,440384.0,235253.0,13868.76923076923,0.9236246223088607,1.0732748282201148,341295.0,0.055273873666982096,0.06448189418064311
ml_cold_start_raw_blended_guardrail_min_20p0_units,26,548821.0,6174617.0,6640608.0,6128490.0,106416.0,5367833.0,12.115384615384615,0.007460216186174108,1.0754688104541545,-5625796.0,-0.9111165923327714,0.9925295771381447
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_blended,26,6459045.0,6174617.0,6680180.0,471725.0,434583.0,296081.0,13371.846153846154,0.9112561545910834,1.0818776290092162,284428.0,0.0460640716663074,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x0p85_blended,26,6459045.0,6174617.0,6680180.0,471725.0,434583.0,296081.0,13371.846153846154,0.9112561545910834,1.0818776290092162,284428.0,0.0460640716663074,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p0_blended,26,6459045.0,6174617.0,6680180.0,471725.0,434583.0,296081.0,13371.846153846154,0.9112561545910834,1.0818776290092162,284428.0,0.0460640716663074,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p1_blended,26,6459045.0,6174617.0,6680180.0,471725.0,434583.0,296081.0,13371.846153846154,0.9112561545910834,1.0818776290092162,284428.0,0.0460640716663074,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p25_blended,26,6459045.0,6174617.0,6680180.0,471725.0,434583.0,296081.0,13371.846153846154,0.9112561545910834,1.0818776290092162,284428.0,0.0460640716663074,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_blended,26,6459069.0,6174617.0,6680638.0,471725.0,436866.0,296081.0,13372.038461538461,0.9112561545910834,1.0819518036503317,284452.0,0.04606795854706454,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x0p85_blended,26,6459069.0,6174617.0,6680638.0,471725.0,436866.0,296081.0,13372.038461538461,0.9112561545910834,1.0819518036503317,284452.0,0.04606795854706454,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p0_blended,26,6459069.0,6174617.0,6680638.0,471725.0,436866.0,296081.0,13372.038461538461,0.9112561545910834,1.0819518036503317,284452.0,0.04606795854706454,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p1_blended,26,6459069.0,6174617.0,6680638.0,471725.0,436866.0,296081.0,13372.038461538461,0.9112561545910834,1.0819518036503317,284452.0,0.04606795854706454,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p25_blended,26,6459069.0,6174617.0,6680638.0,471725.0,436866.0,296081.0,13372.038461538461,0.9112561545910834,1.0819518036503317,284452.0,0.04606795854706454,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_blended,26,6459043.0,6174617.0,6680660.0,471725.0,436871.0,296081.0,13372.038461538461,0.9112561545910834,1.081955366624359,284426.0,0.04606374775957764,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x0p85_blended,26,6459043.0,6174617.0,6680660.0,471725.0,436871.0,296081.0,13372.038461538461,0.9112561545910834,1.081955366624359,284426.0,0.04606374775957764,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p0_blended,26,6459043.0,6174617.0,6680660.0,471725.0,436871.0,296081.0,13372.038461538461,0.9112561545910834,1.081955366624359,284426.0,0.04606374775957764,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p1_blended,26,6459043.0,6174617.0,6680660.0,471725.0,436871.0,296081.0,13372.038461538461,0.9112561545910834,1.081955366624359,284426.0,0.04606374775957764,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p25_blended,26,6459043.0,6174617.0,6680660.0,471725.0,436871.0,296081.0,13372.038461538461,0.9112561545910834,1.081955366624359,284426.0,0.04606374775957764,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_blended,26,6459097.0,6174617.0,6680748.0,471725.0,437035.0,296081.0,13372.115384615385,0.9112561545910834,1.0819696185204686,284480.0,0.0460724932412812,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x0p85_blended,26,6459097.0,6174617.0,6680748.0,471725.0,437035.0,296081.0,13372.115384615385,0.9112561545910834,1.0819696185204686,284480.0,0.0460724932412812,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p0_blended,26,6459097.0,6174617.0,6680748.0,471725.0,437035.0,296081.0,13372.115384615385,0.9112561545910834,1.0819696185204686,284480.0,0.0460724932412812,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p1_blended,26,6459097.0,6174617.0,6680748.0,471725.0,437035.0,296081.0,13372.115384615385,0.9112561545910834,1.0819696185204686,284480.0,0.0460724932412812,0.07639745104838082
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p25_blended,26,6459097.0,6174617.0,6680748.0,471725.0,437035.0,296081.0,13372.115384615385,0.9112561545910834,1.0819696185204686,284480.0,0.0460724932412812,0.07639745104838082
ml_cold_start_calibrated_blended_guardrail_min_20p0_units,26,699498.0,6174617.0,6777163.0,6121230.0,153206.0,5360609.0,14.076923076923077,0.008200525929323337,1.0975843521954478,-5475119.0,-0.8867139451726318,0.9913537957091104
ml_cold_start_raw_blended_guardrail_min_10p0_units,26,730559.0,6174617.0,6808384.0,6121184.0,198621.0,5360563.0,14.307692307692308,0.008207646372549256,1.1026406982003905,-5444058.0,-0.8816835117060702,0.9913463458543259
ml_cold_start_raw_blended_guardrail_min_5p0_units,26,732818.0,6174617.0,6809931.0,6120828.0,198621.0,5360207.0,14.461538461538462,0.008262752411428115,1.102891240055861,-5441799.0,-0.8813176590548045,0.9912886904564283
ml_cold_start_calibrated_blended_guardrail_min_10p0_units,26,736994.0,6174617.0,6814567.0,6121184.0,190702.0,5360563.0,14.307692307692308,0.008207646372549256,1.1036420558554483,-5437623.0,-0.8806413418030624,0.9913463458543259
ml_cold_start_calibrated_blended_guardrail_min_5p0_units,26,739253.0,6174617.0,6816114.0,6120828.0,190702.0,5360207.0,14.461538461538462,0.008262752411428115,1.1038925977109189,-5435364.0,-0.8802754891517968,0.9912886904564283
ml_cold_start_raw_blended_guardrail_all_positive,26,743559.0,6174617.0,6820672.0,6120828.0,209362.0,5360207.0,14.538461538461538,0.008262752411428115,1.1046307811480454,-5431058.0,-0.8795781179626202,0.9912886904564283
ml_cold_start_raw_blended_guardrail_min_1p0_units,26,743559.0,6174617.0,6820672.0,6120828.0,209362.0,5360207.0,14.538461538461538,0.008262752411428115,1.1046307811480454,-5431058.0,-0.8795781179626202,0.9912886904564283
ml_cold_start_calibrated_blended_guardrail_all_positive,26,749994.0,6174617.0,6826855.0,6120828.0,201443.0,5360207.0,14.538461538461538,0.008262752411428115,1.1056321388031032,-5424623.0,-0.8785359480596124,0.9912886904564283
ml_cold_start_calibrated_blended_guardrail_min_1p0_units,26,749994.0,6174617.0,6826855.0,6120828.0,201443.0,5360207.0,14.538461538461538,0.008262752411428115,1.1056321388031032,-5424623.0,-0.8785359480596124,0.9912886904564283
