LocProfile,CurrentZoneId,CurrentCategoryCode,Location,AisleId,Item,Color,Size_,SKU,PhysicalQty,ForecastStartDate,ForecastModifiedDateTime,CurrentCategoryName,ForecastCategoryName,HasForecast,ExactZoneMatch,CategoryMatch,OutOfExactZone,OutOfCategory,NoForecast,OldProductGroupCode,OldSizeGroupCode,OldVelocity,OldSlotTier,OldPutawayIndicator,NewProductGroupCode,NewSizeGroupCode,NewVelocity,NewSlotTier,NewPutawayIndicator,HasOldForecast,HasNewForecast,HasBothForecasts,SlotTierChanged,ProductGroupChanged,SizeGroupChanged,OldExactMatch,NewExactMatch,WouldLoseExactMatch,WouldGainExactMatch,OldVelocityFromZone,NewVelocityFromForecast,VelocityZoneMatchAfter
Picking A,GIRSA,GIR,32-121B,32,80046,4WV,XL,80046-4WV-XL,48.0,2026-06-02,2026-06-01 21:12:26.000,Girls,Adult Sleep,True,False,False,True,True,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-121Y,32,83643,52K,XL,83643-52K-XL,16.0,2026-06-02,2026-06-01 21:15:26.000,Girls,Adult Sleep,True,False,False,True,True,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-122B,32,82723,65Z,100,82723-65Z-100,1.0,2026-06-02,2026-06-01 21:14:20.000,Girls,Girls,True,True,True,False,False,False,GIR,S,A,GIRSA,0.0,GIR,S,A,GIRSA,0.0,True,True,True,False,False,False,True,True,False,False,A,A,True
Picking A,GIRSA,GIR,32-123Y,32,81461,5MZ,150,81461-5MZ-150,29.0,2026-06-02,2026-06-01 21:12:55.000,Girls,Girls,True,False,True,True,False,False,GIR,L,C,GIRLC,0.0,GIR,L,C,GIRLC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-124Y,32,84213,1GP,85,84213-1GP-85,15.0,2026-06-02,2026-06-01 21:16:16.000,Girls,Girls,True,False,True,True,False,False,GIR,X,C,GIRXC,0.0,GIR,X,C,GIRXC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-125B,32,82788,5X5,120,82788-5X5-120,35.0,2026-06-02,2026-06-01 21:14:26.000,Girls,Boys,True,False,False,True,True,False,BOY,M,A,BOYMA,0.0,BOY,M,A,BOYMA,0.0,True,True,True,False,False,False,False,False,False,False,A,A,True
Picking A,GIRSA,GIR,32-125Y,32,80046,4WV,L,80046-4WV-L,50.0,2026-06-02,2026-06-01 21:12:25.000,Girls,Adult Sleep,True,False,False,True,True,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-127B,32,68173,4LN,60,68173-4LN-60,15.0,2026-06-02,2026-06-01 21:12:19.000,Girls,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-127Y,32,80046,2C2,XXL,80046-2C2-XXL,26.0,2026-06-02,2026-06-01 21:12:27.000,Girls,Adult Sleep,True,False,False,True,True,False,ASL,L,C,ASLLC,2.0,ASL,L,C,ASLLC,2.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-129B,32,83637,4ZC,XL,83637-4ZC-XL,9.0,2026-06-02,2026-06-01 21:15:22.000,Girls,Adult Sleep,True,False,False,True,True,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-129Y,32,80046,5BE,L,80046-5BE-L,32.0,2026-06-02,2026-06-01 21:12:25.000,Girls,Adult Sleep,True,False,False,True,True,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-130B,32,82721,5ZU,140,82721-5ZU-140,9.0,2026-06-02,2026-06-01 21:14:19.000,Girls,Girls,True,False,True,True,False,False,GIR,L,A,GIRLA,0.0,GIR,L,A,GIRLA,0.0,True,True,True,False,False,False,False,False,False,False,A,A,True
Picking A,GIRSA,GIR,32-130Y,32,83616,3WP,85,83616-3WP-85,102.0,2026-06-02,2026-06-01 21:15:16.000,Girls,Collab Sleepwear,True,False,False,True,True,False,CSL,X,C,CSLXC,0.0,CSL,X,C,CSLXC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-132B,32,84324,5R5,120,84324-5R5-120,25.0,2026-06-02,2026-06-01 21:16:31.000,Girls,Kids Unisex,True,False,False,True,True,False,KNI,M,C,KNIMC,0.0,KNI,M,C,KNIMC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,GIRSA,GIR,32-133B,32,82721,5ZU,100,82721-5ZU-100,26.0,2026-06-02,2026-06-01 21:14:18.000,Girls,Girls,True,True,True,False,False,False,GIR,S,A,GIRSA,0.0,GIR,S,A,GIRSA,0.0,True,True,True,False,False,False,True,True,False,False,A,A,True
Picking A,GIRSAA,GIR,27-127X,27,84450,6DU,110,84450-6DU-110,8.0,2026-06-02,2026-06-01 21:16:41.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,27-128C,27,82852,3FG,75,82852-3FG-75,15.0,2026-06-02,2026-06-01 21:14:32.000,Girls,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,27-128X,27,43205,015,110,43205-015-110,58.0,2026-06-02,2026-06-01 21:11:26.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,27-129C,27,83635,4ZF,80,83635-4ZF-80,78.0,2026-06-02,2026-06-01 21:15:21.000,Girls,Kids Unisex Sleep,True,False,False,True,True,False,KUS,X,C,KUSXC,0.0,KUS,X,C,KUSXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,27-129X,27,82572,4AF,130,82572-4AF-130,19.0,2026-06-02,2026-06-01 21:13:50.000,Girls,Kids Unisex Sleep,True,False,False,True,True,False,KUS,M,C,KUSMC,0.0,KUS,M,C,KUSMC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,27-130C,27,67379,4DP,85,67379-4DP-85,42.0,2026-06-02,2026-06-01 21:12:07.000,Girls,Girls,True,False,True,True,False,False,GIR,X,A,GIRXA,0.0,GIR,X,A,GIRXA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,27-130X,27,81718,1SA,100,81718-1SA-100,52.0,2026-06-02,2026-06-01 21:13:04.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,27-131C,27,84180,5MZ,110,84180-5MZ-110,20.0,2026-06-02,2026-06-01 21:16:14.000,Girls,Girls,True,False,True,True,False,False,GIR,S,C,GIRSC,0.0,GIR,S,C,GIRSC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,27-131X,27,84643,6EZ,100,84643-6EZ-100,95.0,2026-06-02,2026-06-01 21:17:04.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,27-132C,27,83198,5RS,110,83198-5RS-110,51.0,2026-06-02,2026-06-01 21:14:47.000,Girls,Boys,True,False,False,True,True,False,BOY,S,B,BOYSB,0.0,BOY,S,B,BOYSB,0.0,True,True,True,False,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,27-132X,27,84204,5PM,S,84204-5PM-S,24.0,2026-06-02,2026-06-01 21:16:16.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,27-133C,27,84429,5LB,120,84429-5LB-120,55.0,2026-06-02,2026-06-01 21:16:39.000,Girls,Kids Unisex Sleep,True,False,False,True,True,False,KUS,M,A,KUSMA,0.0,KUS,M,B,KUSMB,0.0,True,True,True,True,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,27-133X,27,84517,60J,130,84517-60J-130,78.0,2026-06-02,2026-06-01 21:16:49.000,Girls,Girls,True,False,True,True,False,False,GIR,M,B,GIRMB,0.0,GIR,M,B,GIRMB,0.0,True,True,True,False,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-043C,28,83403,5RH,60,83403-5RH-60,10.0,2026-06-02,2026-06-01 21:15:02.000,Girls,Baby Sleepwear,True,False,False,True,True,False,BSL,I,A,BSLIA,0.0,BSL,I,A,BSLIA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,28-044C,28,82723,5XD,110,82723-5XD-110,64.0,2026-06-02,2026-06-01 21:14:20.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-044X,28,81868,5DR,85,81868-5DR-85,31.0,2026-06-02,2026-06-01 21:13:06.000,Girls,Boys,True,False,False,True,True,False,BOY,X,C,BOYXC,0.0,BOY,X,C,BOYXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-045C,28,84043,5IO,75,84043-5IO-75,32.0,2026-06-02,2026-06-01 21:15:55.000,Girls,Collab Apparel/Accessories,True,False,False,True,True,False,COL,I,C,COLIC,0.0,COL,I,C,COLIC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-045X,28,83621,4XT,120,83621-4XT-120,2.0,2026-06-02,2026-06-01 21:15:17.000,Girls,Kids Unisex Sleep,True,False,False,True,True,False,KUS,M,C,KUSMC,0.0,KUS,M,C,KUSMC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-046C,28,84597,5KV,80,84597-5KV-80,34.0,2026-06-02,2026-06-01 21:16:55.000,Girls,Baby Sleepwear,True,False,False,True,True,False,BSL,X,A,BSLXA,0.0,BSL,X,A,BSLXA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,28-046X,28,82194,59J,90,82194-59J-90,16.0,2026-06-02,2026-06-01 21:13:18.000,Girls,Girls,True,False,True,True,False,False,GIR,X,C,GIRXC,0.0,GIR,X,C,GIRXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-047C,28,84460,64A,110,84460-64A-110,68.0,2026-06-02,2026-06-01 21:16:42.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-047X,28,84172,5UL,NB,84172-5UL-NB,4.0,2026-06-02,2026-06-01 21:16:13.000,Girls,Baby Sleepwear,True,False,False,True,True,False,BSL,I,B,BSLIB,0.0,BSL,I,B,BSLIB,0.0,True,True,True,False,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-048C,28,84213,5RC,85,84213-5RC-85,43.0,2026-06-02,2026-06-01 21:16:16.000,Girls,Girls,True,False,True,True,False,False,GIR,X,C,GIRXC,0.0,GIR,X,C,GIRXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-048X,28,67567,A91,130,67567-A91-130,42.0,2026-06-02,2026-06-01 21:12:11.000,Girls,Boys,True,False,False,True,True,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-049C,28,83613,3UU,M,83613-3UU-M,24.0,2026-06-02,2026-06-01 21:15:15.000,Girls,Adult Sleep,True,False,False,True,True,False,ASL,M,B,ASLMB,0.0,ASL,M,B,ASLMB,0.0,True,True,True,False,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-050C,28,45346,SR4,100,45346-SR4-100,118.0,2026-06-02,2026-06-01 21:11:29.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-050X,28,81718,6GT,110,81718-6GT-110,3.0,2026-06-02,2026-06-01 21:13:04.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-051X,28,84322,5NZ,60,84322-5NZ-60,34.0,2026-06-02,2026-06-01 21:16:31.000,Girls,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-052C,28,84595,5KS,140,84595-5KS-140,23.0,2026-06-02,2026-06-01 21:16:54.000,Girls,Girls,True,False,True,True,False,False,GIR,L,A,GIRLA,0.0,GIR,L,B,GIRLB,0.0,True,True,True,True,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-052X,28,84447,6DT,85,84447-6DT-85,14.0,2026-06-02,2026-06-01 21:16:40.000,Girls,Girls,True,False,True,True,False,False,GIR,X,C,GIRXC,0.0,GIR,X,C,GIRXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-053C,28,65642,5LG,110,65642-5LG-110,63.0,2026-06-02,2026-06-01 21:11:55.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-054C,28,83646,4ZA,75,83646-4ZA-75,16.0,2026-06-02,2026-06-01 21:15:28.000,Girls,Baby Sleepwear,True,False,False,True,True,False,BSL,I,C,BSLIC,0.0,BSL,I,C,BSLIC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-054X,28,65642,5P5,90,65642-5P5-90,121.0,2026-06-02,2026-06-01 21:11:56.000,Girls,Girls,True,False,True,True,False,False,GIR,X,AA,GIRXAA,0.0,GIR,X,AA,GIRXAA,0.0,True,True,True,False,False,False,False,False,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-055X,28,82622,5OA,110,82622-5OA-110,36.0,2026-06-02,2026-06-01 21:13:59.000,Girls,Girls,True,False,True,True,False,False,GIR,S,A,GIRSA,0.0,GIR,S,B,GIRSB,0.0,True,True,True,True,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-056C,28,84428,6AP,120,84428-6AP-120,69.0,2026-06-02,2026-06-01 21:16:38.000,Girls,Kids Unisex Sleep,True,False,False,True,True,False,KUS,M,A,KUSMA,0.0,KUS,M,B,KUSMB,0.0,True,True,True,True,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-056X,28,84460,5ZU,100,84460-5ZU-100,184.0,2026-06-02,2026-06-01 21:16:42.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-057C,28,83624,4YZ,75,83624-4YZ-75,76.0,2026-06-02,2026-06-01 21:15:19.000,Girls,Baby Sleepwear,True,False,False,True,True,False,BSL,I,B,BSLIB,0.0,BSL,I,B,BSLIB,0.0,True,True,True,False,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-057X,28,84505,5ZU,100,84505-5ZU-100,69.0,2026-06-02,2026-06-01 21:16:46.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-058C,28,83647,3WF,60,83647-3WF-60,9.0,2026-06-02,2026-06-01 21:15:29.000,Girls,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-058X,28,84506,6HF,100,84506-6HF-100,71.0,2026-06-02,2026-06-01 21:16:47.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-059C,28,82719,6GW,110,82719-6GW-110,53.0,2026-06-02,2026-06-01 21:14:17.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-059X,28,83507,3BE,130,83507-3BE-130,76.0,2026-06-02,2026-06-01 21:15:07.000,Girls,Girls,True,False,True,True,False,False,GIR,M,A,GIRMA,0.0,GIR,M,A,GIRMA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,28-060C,28,84641,60J,110,84641-60J-110,15.0,2026-06-02,2026-06-01 21:17:03.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-060X,28,67377,5HR,85,67377-5HR-85,115.0,2026-06-02,2026-06-01 21:12:06.000,Girls,Girls,True,False,True,True,False,False,GIR,X,B,GIRXB,0.0,GIR,X,B,GIRXB,0.0,True,True,True,False,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-061C,28,84595,5LB,140,84595-5LB-140,15.0,2026-06-02,2026-06-01 21:16:54.000,Girls,Girls,True,False,True,True,False,False,GIR,L,C,GIRLC,0.0,GIR,L,C,GIRLC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-061X,28,83022,6DQ,100,83022-6DQ-100,100.0,2026-06-02,2026-06-01 21:14:37.000,Girls,Girls,True,False,True,True,False,False,GIR,S,A,GIRSA,0.0,GIR,S,A,GIRSA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,28-062C,28,82776,5XW,110,82776-5XW-110,3.0,2026-06-02,2026-06-01 21:14:23.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-062X,28,81338,2MN,85,81338-2MN-85,18.0,2026-06-02,2026-06-01 21:12:45.000,Girls,Kids Unisex Sleep,True,False,False,True,True,False,KUS,X,C,KUSXC,0.0,KUS,X,C,KUSXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-063C,28,82645,5OR,110,82645-5OR-110,65.0,2026-06-02,2026-06-01 21:14:02.000,Girls,Girls,True,False,True,True,False,False,GIR,S,A,GIRSA,0.0,GIR,S,A,GIRSA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,28-063X,28,84057,5IF,90,84057-5IF-90,3.0,2026-06-02,2026-06-01 21:15:57.000,Girls,Collab Sleepwear,True,False,False,True,True,False,CSL,X,C,CSLXC,0.0,CSL,X,C,CSLXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-064C,28,84312,5IM,120,84312-5IM-120,18.0,2026-06-02,2026-06-01 21:16:30.000,Girls,Collab Apparel/Accessories,True,False,False,True,True,False,COL,M,B,COLMB,0.0,COL,M,B,COLMB,0.0,True,True,True,False,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-064X,28,67009,10C,85,67009-10C-85,63.0,2026-06-02,2026-06-01 21:12:01.000,Girls,Boys,True,False,False,True,True,False,BOY,X,C,BOYXC,0.0,BOY,X,C,BOYXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-065C,28,84620,5ZU,110,84620-5ZU-110,27.0,2026-06-02,2026-06-01 21:17:00.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-065X,28,45346,5HB,110,45346-5HB-110,143.0,2026-06-02,2026-06-01 21:11:29.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-066C,28,43205,5HV,110,43205-5HV-110,20.0,2026-06-02,2026-06-01 21:11:26.000,Girls,Girls,True,False,True,True,False,False,GIR,S,A,GIRSA,0.0,GIR,S,B,GIRSB,0.0,True,True,True,True,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-067C,28,83840,4VT,L,83840-4VT-L,28.0,2026-06-02,2026-06-01 21:15:41.000,Girls,Collab Apparel/Accessories,True,False,False,True,True,False,COL,L,C,COLLC,0.0,COL,L,C,COLLC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-068C,28,84289,5TQ,100,84289-5TQ-100,41.0,2026-06-02,2026-06-01 21:16:21.000,Girls,Girls,True,False,True,True,False,False,GIR,S,A,GIRSA,0.0,GIR,S,A,GIRSA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,28-068X,28,84052,5UH,110,84052-5UH-110,71.0,2026-06-02,2026-06-01 21:15:56.000,Girls,Collab Sleepwear,True,False,False,True,True,False,CSL,S,C,CSLSC,0.0,CSL,S,C,CSLSC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-069C,28,58660,4SK,XL,58660-4SK-XL,17.0,2026-06-02,2026-06-01 21:11:43.000,Girls,Kids Unders,True,False,False,True,True,False,KUN,L,AA,KUNLAA,0.0,KUN,L,AA,KUNLAA,0.0,True,True,True,False,False,False,False,False,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-069X,28,84643,6EZ,110,84643-6EZ-110,84.0,2026-06-02,2026-06-01 21:17:04.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-070C,28,81339,WF9,120,81339-WF9-120,57.0,2026-06-02,2026-06-01 21:12:46.000,Girls,Kids Unisex Sleep,True,False,False,True,True,False,KUS,M,C,KUSMC,0.0,KUS,M,C,KUSMC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-070X,28,43205,GK3,100,43205-GK3-100,1.0,2026-06-02,2026-06-01 21:11:26.000,Girls,Girls,True,False,True,True,False,False,GIR,S,A,GIRSA,0.0,GIR,S,B,GIRSB,0.0,True,True,True,True,False,False,False,False,False,False,AA,B,False
Picking A,GIRSAA,GIR,28-071C,28,84643,5WA,110,84643-5WA-110,62.0,2026-06-02,2026-06-01 21:17:04.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-071X,28,43205,5HC,110,43205-5HC-110,262.0,2026-06-02,2026-06-01 21:11:26.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-072C,28,83138,2LD,90,83138-2LD-90,1.0,2026-06-02,2026-06-01 21:14:44.000,Girls,Collab Sleepwear,True,False,False,True,True,False,CSL,X,C,CSLXC,0.0,CSL,X,C,CSLXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-073C,28,84082,5UC,130,84082-5UC-130,20.0,2026-06-02,2026-06-01 21:15:58.000,Girls,Kids Unisex Sleep,True,False,False,True,True,False,KUS,M,A,KUSMA,0.0,KUS,M,A,KUSMA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,28-073X,28,65642,5OH,100,65642-5OH-100,38.0,2026-06-02,2026-06-01 21:11:55.000,Girls,Girls,True,False,True,True,False,False,GIR,S,A,GIRSA,0.0,GIR,S,A,GIRSA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,28-074C,28,83492,4KR,120,83492-4KR-120,30.0,2026-06-02,2026-06-01 21:15:06.000,Girls,Kids Unisex Sleep,True,False,False,True,True,False,KUS,M,C,KUSMC,0.0,KUS,M,C,KUSMC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-074X,28,82719,5ZU,110,82719-5ZU-110,11.0,2026-06-02,2026-06-01 21:14:17.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,A,GIRSA,0.0,True,True,True,True,False,False,True,False,True,False,AA,A,False
Picking A,GIRSAA,GIR,28-075C,28,84473,5HR,110,84473-5HR-110,69.0,2026-06-02,2026-06-01 21:16:43.000,Girls,Girls,True,False,True,True,False,False,GIR,S,A,GIRSA,0.0,GIR,S,A,GIRSA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking A,GIRSAA,GIR,28-075X,28,84460,6GW,110,84460-6GW-110,15.0,2026-06-02,2026-06-01 21:16:42.000,Girls,Girls,True,True,True,False,False,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,True,True,False,False,AA,AA,True
Picking A,GIRSAA,GIR,28-076C,28,81452,5OB,50,81452-5OB-50,42.0,2026-06-02,2026-06-01 21:12:54.000,Girls,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking A,GIRSAA,GIR,28-076X,28,83258,3KW,85,83258-3KW-85,54.0,2026-06-02,2026-06-01 21:14:51.000,Girls,Kids Unisex,True,False,False,True,True,False,KNI,X,C,KNIXC,0.0,KNI,X,C,KNIXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
