SKU,LoadMaxQty,InFwdDemandCSV
58663-WS1-XL,45.0,False
58663-WS1-XS,64.0,False
58665-1MY-S,52.0,False
58665-1MY-XS,51.0,False
58665-1MZ-S,55.0,False
58665-1MZ-XS,50.0,False
58665-527-S,50.0,False
58665-527-XS,57.0,False
58665-528-S,51.0,False
58665-528-XS,55.0,False
59845-1BE-L,24.0,False
59845-1BE-M,24.0,False
59845-1BE-S,28.0,False
59845-1BE-XS,28.0,False
59845-2BX-S,65.0,False
59845-2BX-XS,70.0,False
59845-2C2-M,60.0,False
59845-2C2-S,65.0,False
59845-2C2-XL,50.0,False
59845-2C2-XS,38.0,False
59845-2C2-XXL,50.0,False
59845-2CH-XS,70.0,False
59845-2FW-L,60.0,False
59845-2FW-M,63.0,False
59845-2FW-XL,55.0,False
59845-2FW-XXL,55.0,False
59845-2GX-S,64.0,False
59845-2GX-XS,44.0,False
59845-2HC-S,28.0,False
59845-2HC-XS,28.0,False
59845-727-L,45.0,False
59845-727-M,50.0,False
59845-727-S,50.0,False
59845-727-XL,40.0,False
59845-727-XS,19.0,False
59845-727-XXL,35.0,False
59845-XS9-S,28.0,False
59845-XS9-XS,28.0,False
59845-XU1-S,50.0,False
59852-2BX-150,50.0,False
59852-2C2-120,73.0,False
59852-2C2-130,60.0,False
59852-2C2-140,55.0,False
59852-2C2-150,50.0,False
59852-2C2-160,45.0,False
59852-2C2-75,90.0,False
59852-2C2-80,92.0,False
59852-2CF-130,24.0,False
59852-2CF-140,21.0,False
59852-2CF-150,18.0,False
59852-2CF-160,19.0,False
59852-2CH-100,85.0,False
59852-2CH-110,75.0,False
59852-2CH-120,72.0,False
59852-2CH-130,60.0,False
59852-2CH-140,55.0,False
59852-2CH-150,50.0,False
59852-2CH-160,45.0,False
59852-2CK-130,25.0,False
59852-2CK-140,24.0,False
59852-2CK-150,19.0,False
59852-2CK-160,20.0,False
59852-2FK-100,74.0,False
59852-2FK-130,54.0,False
59852-2FK-140,55.0,False
59852-2FK-150,50.0,False
59852-2FK-160,46.0,False
59852-2FO-110,30.0,False
59852-2FO-120,27.0,False
59852-2FO-130,24.0,False
59852-2FO-140,21.0,False
59852-2FO-150,18.0,False
59852-2FO-160,18.0,False
59852-2FO-85,38.0,False
59852-2FO-90,36.0,False
59852-2FV-110,80.0,False
59852-2FV-120,72.0,False
59852-2FV-130,64.0,False
59852-2FV-140,55.0,False
59852-2FV-150,52.0,False
59852-2FV-160,50.0,False
59852-2FW-110,83.0,False
59852-2FW-130,66.0,False
59852-2FW-140,60.0,False
59852-2FW-150,59.0,False
59852-2FW-160,51.0,False
59852-2GG-160,44.0,False
59852-2GG-75,101.0,False
59852-2GG-80,100.0,False
59852-2HC-130,24.0,False
59852-2HC-140,21.0,False
59852-2HC-150,20.0,False
59852-2HC-160,19.0,False
59852-4XM-140,21.0,False
59852-4XM-150,18.0,False
59852-4XM-160,18.0,False
59852-4XY-120,60.0,False
59852-4XY-130,56.0,False
59852-4XY-140,45.0,False
59852-4XY-150,45.0,False
59852-4XY-160,35.0,False
59852-4XY-75,75.0,False
59852-QX6-100,36.0,False
59852-QX6-110,30.0,False
59852-QX6-130,25.0,False
59852-QX6-140,21.0,False
59852-QX6-150,18.0,False
59852-QX6-160,18.0,False
59852-QX6-85,36.0,False
59852-QX6-90,36.0,False
59852-XS9-100,36.0,False
59852-XS9-110,30.0,False
59852-XS9-120,27.0,False
59852-XS9-130,24.0,False
59852-XS9-140,21.0,False
59852-XS9-150,18.0,False
59852-XS9-160,18.0,False
59852-XS9-85,36.0,False
59852-XS9-90,36.0,False
59852-XU1-100,74.0,False
59852-XU1-110,61.0,False
59852-XU1-120,55.0,False
59852-XU1-130,50.0,False
59852-XU1-140,45.0,False
59852-XU1-150,40.0,False
59852-XU1-160,36.0,False
59852-XU1-85,80.0,False
59852-XU1-90,80.0,False
59956-31W-100,46.0,False
59956-31W-110,46.0,False
59956-31W-120,34.0,False
59956-31W-130,33.0,False
59956-31W-140,23.0,False
59956-31W-150,23.0,False
59956-31W-85,30.0,False
59956-31W-90,43.0,False
59956-DD4-100,39.0,False
59956-DD4-110,45.0,False
59956-DD4-120,36.0,False
59956-DD4-130,32.0,False
59956-DD4-140,25.0,False
59956-DD4-150,21.0,False
59956-DD4-90,48.0,False
59956-PM7-100,43.0,False
59956-PM7-110,42.0,False
59956-PM7-120,40.0,False
59956-PM7-130,32.0,False
59956-PM7-140,25.0,False
59956-PM7-150,22.0,False
59956-PM7-85,33.0,False
59956-PM7-90,41.0,False
60008-727-50,89.0,False
60008-727-60,126.0,False
60008-727-70,120.0,False
60008-727-75,100.0,False
60008-727-80,100.0,False
60008-727-85,100.0,False
60008-727-90,58.0,False
60325-1BE-XXL,20.0,False
60325-2BX-XL,62.0,False
60325-2C2-XS,70.0,False
60325-2C2-XXL,60.0,False
60325-2CK-L,28.0,False
60325-2CK-S,30.0,False
60325-2CK-XL,24.0,False
60325-2CK-XS,30.0,False
60325-2CK-XXL,20.0,False
60325-727-L,58.0,False
60325-727-M,60.0,False
60325-727-S,63.0,False
60325-727-XL,50.0,False
60325-727-XS,65.0,False
60325-727-XXL,45.0,False
60325-XS9-L,28.0,False
60325-XS9-XL,25.0,False
60325-XU1-L,55.0,False
60325-XU1-M,60.0,False
60325-XU1-XS,65.0,False
60363-2OU-100,100.0,False
60363-2OU-110,90.0,False
60363-2OU-120,80.0,False
60363-2OU-130,70.0,False
60363-2OU-140,60.0,False
60363-2OU-150,55.0,False
60363-2OU-85,120.0,False
60363-2OU-90,110.0,False
60363-34K-100,100.0,False
60363-34K-110,90.0,False
60363-34K-120,80.0,False
60363-34K-130,70.0,False
60363-34K-140,60.0,False
60363-34K-150,55.0,False
60363-34K-85,120.0,False
60363-34K-90,110.0,False
60363-35G-100,100.0,False
60363-35G-110,90.0,False
60363-35G-120,80.0,False
60363-35G-130,70.0,False
60363-35G-140,60.0,False
60363-35G-150,55.0,False
60363-35G-85,120.0,False
60363-35G-90,110.0,False
60363-35K-100,100.0,False
60363-35K-110,90.0,False
60363-35K-120,80.0,False
60363-35K-130,70.0,False
60363-35K-140,60.0,False
60363-35K-150,55.0,False
60363-35K-85,120.0,False
60363-35K-90,110.0,False
60363-3GR-100,100.0,False
60363-3GR-110,90.0,False
60363-3GR-120,80.0,False
60363-3GR-130,70.0,False
60363-3GR-140,60.0,False
60363-3GR-150,55.0,False
60363-3GR-85,123.0,False
60363-3GR-90,110.0,False
60363-5L5-100,80.0,False
60363-5L5-110,80.0,False
60363-5L5-130,64.0,False
60363-5L5-140,45.0,False
60363-5L5-85,105.0,False
60363-5L5-90,90.0,False
60363-5MS-150,45.0,False
60603-1CH-L,24.0,False
60603-1CH-M,25.0,False
60603-1CH-S,28.0,False
60603-1CH-XL,20.0,False
60603-1CH-XS,25.0,False
60603-1CH-XXL,17.0,False
60603-2ON-S,56.0,False
60603-2ON-XL,30.0,False
60603-2ON-XS,22.0,False
60603-2ON-XXL,13.0,False
60603-3DY-S,43.0,False
60603-3DY-XS,17.0,False
60603-3DY-XXL,12.0,False
60604-1CH-L,30.0,False
60604-1CH-M,28.0,False
60604-1CH-S,30.0,False
60604-1CH-XL,20.0,False
60604-1CH-XS,16.0,False
60604-1CH-XXL,11.0,False
60604-3DY-L,43.0,False
60604-3DY-XS,17.0,False
60604-3DY-XXL,11.0,False
60784-2XQ-L,61.0,False
60784-2XQ-XXL,11.0,False
60784-2XU-L,30.0,False
60784-2XU-M,30.0,False
60784-2XU-XL,24.0,False
60784-2XU-XXL,9.0,False
60784-2YF-L,71.0,False
60784-2YF-S,75.0,False
60784-2YF-XL,36.0,False
60784-2YF-XS,41.0,False
60784-2YF-XXL,8.0,False
61956-1WB-100,48.0,False
61956-1WB-110,45.0,False
61956-1WB-120,36.0,False
61956-1WB-130,36.0,False
61956-1WB-140,30.0,False
61956-1WB-150,27.0,False
61956-1WB-160,28.0,False
61956-1WB-85,48.0,False
61956-1WB-90,48.0,False
61956-3IL-150,53.0,False
61956-3IL-160,51.0,False
61956-3IL-85,100.0,False
61956-49M-100,100.0,False
61956-49M-110,110.0,False
61956-49M-120,80.0,False
61956-49M-130,70.0,False
61956-49M-140,60.0,False
61956-49M-150,50.0,False
61956-49M-160,50.0,False
61956-49M-85,100.0,False
61956-49M-90,110.0,False
61964-1WB-L,20.0,False
61964-1WB-M,20.0,False
61964-1WB-S,24.0,False
61964-1WB-XL,20.0,False
61964-1WB-XS,24.0,False
61964-1WB-XXL,16.0,False
64336-3CU-10/12,140.0,False
64336-3CU-12/1Y,120.0,False
64336-3CU-1Y/3Y,97.0,False
64336-3CU-3Y/5Y,84.0,False
64336-3CU-5/7,105.0,False
64336-3CU-7/9,138.0,False
64336-3CV-10/12,120.0,False
64336-3CV-12/1Y,120.0,False
64336-3CV-1Y/3Y,108.0,False
64336-3CV-3Y/5Y,87.0,False
64336-3CV-5/7,107.0,False
64336-3CV-7/9,135.0,False
64956-550-100,88.0,False
64956-550-110,85.0,False
64956-550-120,70.0,False
64956-550-130,60.0,False
64956-550-140,50.0,False
64956-550-150,50.0,False
64956-550-85,92.0,False
64956-550-90,80.0,False
64956-VM3-100,80.0,False
64956-VM3-110,80.0,False
64956-VM3-120,70.0,False
64956-VM3-130,60.0,False
64956-VM3-140,50.0,False
64956-VM3-150,52.0,False
64956-VM3-85,80.0,False
64956-VM3-90,80.0,False
64956-VM5-100,80.0,False
64956-VM5-110,80.0,False
64956-VM5-120,60.0,False
64956-VM5-130,60.0,False
64956-VM5-140,41.0,False
64956-VM5-150,40.0,False
64956-VM5-85,100.0,False
64956-VM5-90,80.0,False
65065-013-100,72.0,False
65065-013-110,76.0,False
65065-013-120,60.0,False
65065-013-130,60.0,False
65065-013-140,50.0,False
65065-013-150,45.0,False
65065-013-160,40.0,False
65065-013-85,47.0,False
65065-013-90,92.0,False
65065-022-100,92.0,False
65065-022-110,82.0,False
65065-022-120,70.0,False
65065-022-130,67.0,False
65065-022-140,60.0,False
65065-022-150,59.0,False
65065-022-160,48.0,False
65065-022-85,89.0,False
65065-022-90,100.0,False
65065-3VS-100,36.0,False
65065-3VS-110,30.0,False
65065-3VS-120,27.0,False
65065-3VS-130,24.0,False
65065-3VS-140,24.0,False
65065-3VS-150,21.0,False
65065-3VS-160,20.0,False
65065-3VS-75,28.0,False
65065-3VS-80,36.0,False
65065-3VS-85,36.0,False
65065-3VS-90,36.0,False
65071-1K1-100,87.0,False
65071-1K1-110,80.0,False
65071-1K1-120,27.0,False
65071-1K1-130,32.0,False
65071-1K1-140,4.0,False
65071-1K1-150,8.0,False
65071-1K1-160,3.0,False
65071-1K1-85,60.0,False
65071-1K1-90,89.0,False
65071-AT2-100,95.0,False
65071-AT2-110,92.0,False
65071-AT2-120,72.0,False
65071-AT2-130,60.0,False
65071-AT2-140,58.0,False
65071-AT2-150,28.0,False
65071-AT2-160,21.0,False
65071-AT2-85,66.0,False
65071-AT2-90,101.0,False
65113-2TZ-50,51.0,False
65113-2TZ-60,92.0,False
65113-2TZ-70,95.0,False
65113-2TZ-75,90.0,False
65113-2TZ-80,75.0,False
65113-2TZ-85,70.0,False
65113-2TZ-90,61.0,False
65113-2XJ-50,56.0,False
65113-2XJ-60,105.0,False
65113-2XJ-70,90.0,False
65113-2XJ-75,80.0,False
65113-2XJ-80,80.0,False
65113-2XJ-85,70.0,False
65113-2XJ-90,60.0,False
65171-2XJ-50,40.0,False
65171-2XJ-60,40.0,False
65171-2XJ-70,36.0,False
65171-2XJ-75,34.0,False
65171-2XJ-80,30.0,False
65171-2XJ-85,30.0,False
65171-2XJ-90,28.0,False
65248-TE0-L,51.0,False
65248-TE0-M,70.0,False
65248-TE0-XS,86.0,False
65593-011-50,62.0,False
65593-011-60,112.0,False
65593-011-70,183.0,False
65593-011-75,250.0,False
65593-011-80,206.0,False
65593-1FZ-50,32.0,False
65593-1FZ-60,76.0,False
65593-1FZ-70,145.0,False
65593-1FZ-75,177.0,False
65593-1FZ-80,205.0,False
65593-1FZ-85,158.0,False
65593-1FZ-90,131.0,False
65593-1GF-50,42.0,False
65593-1GF-60,147.0,False
65593-1GF-70,264.0,False
65593-1GF-75,250.0,False
65593-1GF-80,200.0,False
65593-1GF-85,200.0,False
65593-1GF-90,184.0,False
65593-1WO-50,40.0,False
65593-1WO-60,88.0,False
65593-1WO-70,168.0,False
65593-1WO-75,219.0,False
65593-1WO-90,102.0,False
65593-2EL-50,73.0,False
65593-2EL-90,200.0,False
65593-2KD-50,31.0,False
65593-2KD-60,82.0,False
65593-2KD-70,156.0,False
65593-2KD-75,212.0,False
65593-2KD-80,193.0,False
65593-2KD-85,144.0,False
65593-2KD-90,139.0,False
65593-3KF-85,190.0,False
65593-3KF-90,125.0,False
65593-3MK-50,43.0,False
65593-3UZ-50,60.0,False
65593-3UZ-85,225.0,False
65593-3UZ-90,149.0,False
65593-4SB-90,126.0,False
65593-5EB-50,65.0,False
65593-5HC-50,33.0,False
65593-5HC-60,81.0,False
65593-B42-50,44.0,False
65593-B42-60,103.0,False
65593-B42-70,189.0,False
65593-B42-75,250.0,False
65593-B42-80,200.0,False
65593-B42-85,181.0,False
65593-B42-90,142.0,False
65593-DD4-90,200.0,False
65593-SR4-60,124.0,False
65593-SR4-70,236.0,False
65593-SR4-75,250.0,False
65593-SR4-80,249.0,False
65593-SR4-85,200.0,False
65593-SR4-90,214.0,False
65642-2LY-100,100.0,False
65642-2LY-110,90.0,False
65642-2LY-120,80.0,False
65642-2LY-130,70.0,False
65642-2LY-140,66.0,False
65642-2LY-150,39.0,False
65642-2LY-85,120.0,False
65642-2LY-90,110.0,False
65642-2NM-100,116.0,False
65642-2NM-110,114.0,False
65642-2NM-120,100.0,False
65642-2NM-130,85.0,False
65642-2NM-140,70.0,False
65642-2NM-150,65.0,False
65642-2NM-85,130.0,False
65642-2NM-90,120.0,False
65642-2ON-100,100.0,False
65642-2ON-110,92.0,False
65642-2ON-120,80.0,False
65642-2ON-130,72.0,False
65642-2ON-140,70.0,False
65642-2ON-150,62.0,False
65642-2ON-85,120.0,False
65642-2ON-90,110.0,False
65642-2PC-100,101.0,False
65642-2PC-110,90.0,False
65642-2PC-120,82.0,False
65642-2PC-130,72.0,False
65642-2PC-140,70.0,False
65642-2PC-150,60.0,False
65642-2PC-85,120.0,False
65642-2PC-90,110.0,False
65642-2PK-100,100.0,False
65642-2PK-110,90.0,False
65642-2PK-120,80.0,False
65642-2PK-130,72.0,False
65642-2PK-140,70.0,False
65642-2PK-150,60.0,False
65642-2PK-85,120.0,False
65642-2PK-90,110.0,False
65642-3E3-100,100.0,False
65642-3E3-110,93.0,False
65642-3E3-120,80.0,False
65642-3E3-130,70.0,False
65642-3E3-140,71.0,False
65642-3E3-150,60.0,False
65642-3E3-85,120.0,False
65642-3E3-90,110.0,False
65642-3GW-100,100.0,False
65642-3GW-110,90.0,False
65642-3GW-120,80.0,False
65642-3GW-130,70.0,False
65642-3GW-140,70.0,False
65642-3GW-150,60.0,False
65642-3GW-85,120.0,False
65642-3GW-90,110.0,False
65642-3OF-100,120.0,False
65642-3OF-110,110.0,False
65642-3OF-120,100.0,False
65642-3OF-130,90.0,False
65642-3OF-140,60.0,False
65642-3OF-150,46.0,False
65642-3OF-85,106.0,False
65642-3OF-90,129.0,False
65642-3SC-130,70.0,False
65642-3SC-140,60.0,False
65642-3SC-150,50.0,False
65642-3SC-85,130.0,False
65642-3SE-130,89.0,False
65642-3SE-150,70.0,False
65642-4DO-140,80.0,False
65642-4DO-150,57.0,False
65642-4KU-100,100.0,False
65642-4KU-110,100.0,False
65642-4KU-120,80.0,False
65642-4KU-130,70.0,False
65642-4KU-140,60.0,False
65642-4KU-150,50.0,False
65642-4KU-85,120.0,False
65642-4KU-90,100.0,False
65642-4LU-100,120.0,False
65642-4LU-110,113.0,False
65642-4LU-120,100.0,False
65642-4LU-130,85.0,False
65642-4LU-140,71.0,False
65642-4LU-150,67.0,False
65642-4LU-85,120.0,False
65642-4LU-90,120.0,False
65642-4MF-100,120.0,False
65642-4MF-110,110.0,False
65642-4MF-120,100.0,False
65642-4MF-130,85.0,False
65642-4MF-140,70.0,False
65642-4MF-150,54.0,False
65642-4MF-85,120.0,False
65642-4MF-90,120.0,False
65642-4OF-100,100.0,False
65642-4OF-110,92.0,False
65642-4OF-120,80.0,False
65642-4OF-130,70.0,False
65642-4OF-140,60.0,False
65642-4OF-150,50.0,False
65642-4OF-85,130.0,False
65642-4OF-90,110.0,False
65642-4PR-100,100.0,False
65642-4PR-110,90.0,False
65642-4PR-120,80.0,False
65642-4PR-130,70.0,False
65642-4PR-140,60.0,False
65642-4PR-150,46.0,False
65642-4PR-85,118.0,False
65642-4PR-90,110.0,False
65642-5K5-100,110.0,False
65642-5K5-150,70.0,False
65642-5K5-85,124.0,False
65642-5KD-130,94.0,False
65642-5KD-150,47.0,False
65642-5KD-85,124.0,False
65642-5KD-90,120.0,False
65642-5KH-120,110.0,False
65642-5KH-130,90.0,False
65642-5KH-140,80.0,False
65642-5KH-150,63.0,False
65642-5LG-85,120.0,False
65642-5LK-110,100.0,False
65642-5LK-130,90.0,False
65642-5LK-140,84.0,False
65642-5LK-85,130.0,False
65642-5MO-140,80.0,False
65642-5MO-150,70.0,False
65642-5OH-140,80.0,False
65642-5OH-150,58.0,False
65642-5OO-100,110.0,False
65642-5OO-110,100.0,False
65642-5OO-130,90.0,False
65642-5OO-140,80.0,False
65642-5OO-150,70.0,False
65642-5OO-85,140.0,False
65642-5P5-150,70.0,False
66708-2NN-100,95.0,False
66708-2NN-110,94.0,False
66708-2NN-120,75.0,False
66708-2NN-130,65.0,False
66708-2NN-140,60.0,False
66708-2NN-150,60.0,False
66708-2NN-160,49.0,False
66708-2NN-85,88.0,False
66708-2NN-90,100.0,False
66716-3UL-140,45.0,False
66716-3UL-150,35.0,False
66716-4SE-85,111.0,False
66716-4SE-90,90.0,False
66716-4SF-100,80.0,False
66716-4SF-110,70.0,False
66716-4SF-120,60.0,False
66716-4SF-130,50.0,False
66716-4SF-140,40.0,False
66716-4SF-150,40.0,False
66716-4SF-90,90.0,False
66716-5GB-130,60.0,False
66716-5GB-140,55.0,False
66716-5GB-150,46.0,False
66736-2FN-100,23.0,False
66736-2FN-110,20.0,False
66736-2FN-120,17.0,False
66736-2FN-130,15.0,False
66736-2FN-140,15.0,False
66736-2FN-150,13.0,False
66736-2FN-85,25.0,False
66736-2FN-90,25.0,False
66736-2FS-100,23.0,False
66736-2FS-110,20.0,False
66736-2FS-120,20.0,False
66736-2FS-130,15.0,False
66736-2FS-140,15.0,False
66736-2FS-150,14.0,False
66736-2FS-85,25.0,False
66736-2FS-90,25.0,False
66736-2RW-100,23.0,False
66736-2RW-110,20.0,False
66736-2RW-120,20.0,False
66736-2RW-130,15.0,False
66736-2RW-140,15.0,False
66736-2RW-150,13.0,False
66736-2RW-85,25.0,False
66736-2RW-90,25.0,False
66736-3XX-100,23.0,False
66736-3XX-110,23.0,False
66736-3XX-120,18.0,False
66736-3XX-130,15.0,False
66736-3XX-140,16.0,False
66736-3XX-150,13.0,False
66736-3XX-85,25.0,False
66736-3XX-90,24.0,False
66736-3ZN-120,20.0,False
66736-3ZN-130,17.0,False
66736-3ZN-140,15.0,False
66736-3ZN-150,15.0,False
66736-5DF-100,21.0,False
66736-5DF-110,22.0,False
66736-5DF-120,20.0,False
66736-5DF-130,17.0,False
66736-5GU-120,18.0,False
66736-5GU-130,15.0,False
66736-5GU-140,16.0,False
66736-5GU-150,12.0,False
66930-2CH-50,70.0,False
66930-2CH-60,65.0,False
66930-2CH-70,60.0,False
66930-2CH-75,55.0,False
66930-2CH-80,50.0,False
66930-2CH-85,45.0,False
66930-2CH-90,45.0,False
66930-32H-50,38.0,False
66930-32H-60,65.0,False
66930-32H-70,60.0,False
66930-32H-75,55.0,False
66930-32H-80,50.0,False
66930-32H-85,45.0,False
66930-32H-90,45.0,False
66930-3KK-50,64.0,False
66930-3KK-60,65.0,False
66930-3KK-70,60.0,False
66930-3KK-75,55.0,False
66930-3KK-80,50.0,False
66930-3KK-85,45.0,False
66930-3KK-90,45.0,False
66930-3KY-50,30.0,False
66930-3LP-50,44.0,False
66930-3LP-60,65.0,False
66934-1SP-50,40.0,False
66934-1SP-60,40.0,False
66934-1SP-70,34.0,False
66934-1SP-75,30.0,False
66934-1SP-80,32.0,False
66934-1SP-85,26.0,False
66934-1SP-90,26.0,False
66934-2ES-50,40.0,False
66934-2ES-60,40.0,False
66934-2ES-70,34.0,False
66934-2ES-75,30.0,False
66934-2ES-80,30.0,False
66934-2ES-85,26.0,False
66934-2ES-90,26.0,False
66934-31P-50,40.0,False
66934-31P-60,40.0,False
66934-31P-70,34.0,False
66934-31P-75,30.0,False
66934-31P-80,30.0,False
66934-31P-85,26.0,False
66934-31P-90,26.0,False
66935-1SP-50,28.0,False
66935-1SP-60,28.0,False
66935-1SP-70,24.0,False
66935-1SP-75,24.0,False
66935-2ES-50,28.0,False
66935-2ES-60,28.0,False
66935-2ES-70,24.0,False
66935-2ES-75,24.0,False
66935-31P-50,28.0,False
66935-31P-60,28.0,False
66935-31P-70,24.0,False
66935-31P-75,24.0,False
66936-3PL-50,38.0,False
66936-3PL-60,108.0,False
66936-3PL-70,100.0,False
66936-3PL-75,100.0,False
66936-3PL-80,90.0,False
66936-3PL-85,72.0,False
66936-3PL-90,32.0,False
66936-3PP-50,53.0,False
66936-3PP-60,110.0,False
66936-3PP-70,95.0,False
66936-3PP-75,90.0,False
66936-3PP-80,87.0,False
66936-3PP-85,80.0,False
66936-3PP-90,48.0,False
66936-3PS-50,51.0,False
66936-3PS-60,110.0,False
66936-3PS-70,100.0,False
66936-3PS-75,100.0,False
66936-3PS-80,90.0,False
66936-3PS-85,81.0,False
66936-3RE-50,44.0,False
66936-3RE-60,110.0,False
66936-3RE-70,96.0,False
66936-3RE-75,94.0,False
66936-3RE-80,85.0,False
66936-3RE-85,86.0,False
66936-3RE-90,41.0,False
66936-3YF-50,70.0,False
66936-3YF-60,105.0,False
66936-3YF-70,90.0,False
66936-3YF-75,90.0,False
66936-3YF-80,85.0,False
66936-3YF-85,85.0,False
66936-3YF-90,61.0,False
66936-4KH-50,43.0,False
66936-4KH-60,113.0,False
66936-4KH-70,100.0,False
66936-4KH-75,100.0,False
66936-4KH-80,90.0,False
66936-4KH-85,82.0,False
66936-4KH-90,38.0,False
66936-4XS-50,58.0,False
66936-4XS-60,100.0,False
66936-4XS-70,90.0,False
66936-4XS-75,90.0,False
66936-4XS-80,80.0,False
66936-4XS-85,80.0,False
66936-4XS-90,57.0,False
66936-50J-50,60.0,False
66936-50J-60,100.0,False
66936-50J-70,90.0,False
66936-50J-75,90.0,False
66936-50J-80,85.0,False
66936-50J-85,85.0,False
66936-50J-90,53.0,False
66936-5DI-50,78.0,False
66936-5DI-60,100.0,False
66936-5DI-70,90.0,False
66936-5DI-75,90.0,False
66936-5DI-80,80.0,False
66936-5DI-85,76.0,False
66936-5DI-90,69.0,False
66973-10C-100,70.0,False
66973-10C-110,70.0,False
66973-10C-120,72.0,False
66973-10C-130,60.0,False
66973-10C-140,26.0,False
66973-10C-150,12.0,False
66973-10C-85,80.0,False
66973-10C-90,80.0,False
66973-178-100,70.0,False
66973-178-110,70.0,False
66973-178-120,70.0,False
66973-178-130,60.0,False
66973-178-140,60.0,False
66973-178-150,54.0,False
66973-178-85,80.0,False
66973-178-90,80.0,False
66973-2CT-100,60.0,False
66973-2CT-110,60.0,False
66973-2CT-120,59.0,False
66973-2CT-130,55.0,False
66973-2CT-140,45.0,False
66973-2CT-150,20.0,False
66973-2CT-85,70.0,False
66973-2CT-90,70.0,False
66973-2CU-100,60.0,False
66973-2CU-110,60.0,False
66973-2CU-120,55.0,False
66973-2CU-130,55.0,False
66973-2CU-140,31.0,False
66973-2CU-150,20.0,False
66973-2CU-85,65.0,False
66973-2CU-90,70.0,False
66973-2CX-100,60.0,False
66973-2CX-110,68.0,False
66973-2CX-120,55.0,False
66973-2CX-130,55.0,False
66973-2CX-140,55.0,False
66973-2CX-150,43.0,False
66973-2CX-85,49.0,False
66973-2CX-90,70.0,False
66973-32H-100,70.0,False
66973-32H-110,70.0,False
66973-32H-120,70.0,False
66973-32H-130,60.0,False
66973-32H-140,60.0,False
66973-32H-150,56.0,False
66973-32H-85,80.0,False
66973-32H-90,82.0,False
66973-3D3-100,70.0,False
66973-3D3-110,70.0,False
66973-3D3-120,70.0,False
66973-3D3-130,60.0,False
66973-3D3-140,54.0,False
66973-3D3-150,40.0,False
66973-3D3-85,82.0,False
66973-3D3-90,82.0,False
66973-3DC-100,70.0,False
66973-3DC-110,70.0,False
66973-3DC-120,70.0,False
66973-3DC-130,60.0,False
66973-3DC-140,60.0,False
66973-3DC-150,59.0,False
66973-3DC-85,80.0,False
66973-3DC-90,80.0,False
66994-010-L,30.0,False
66994-010-M,30.0,False
66994-010-S,35.0,False
66994-010-XL,28.0,False
66994-010-XS,35.0,False
66994-010-XXL,28.0,False
66994-1BE-L,28.0,False
66994-1BE-M,28.0,False
66994-1BE-S,30.0,False
66994-1BE-XL,24.0,False
66994-1BE-XS,30.0,False
66994-1BE-XXL,21.0,False
66994-2BX-L,80.0,False
66994-2BX-M,80.0,False
66994-2BX-S,80.0,False
66994-2BX-XL,70.0,False
66994-2BX-XS,73.0,False
66994-2BX-XXL,65.0,False
66994-2CF-S,30.0,False
66994-2CF-XL,24.0,False
66994-2CF-XS,30.0,False
66994-2CF-XXL,20.0,False
66994-2CH-S,75.0,False
66994-2CH-XS,57.0,False
66994-2FV-L,70.0,False
66994-2FV-M,72.0,False
66994-2FV-S,57.0,False
66994-2FV-XS,29.0,False
66994-2FW-L,47.0,False
66994-2FW-M,39.0,False
66994-2FW-S,36.0,False
66994-2FW-XL,43.0,False
66994-2FW-XS,16.0,False
66994-2FW-XXL,26.0,False
66994-4XJ-S,60.0,False
66994-4XJ-XS,41.0,False
66994-4ZC-M,62.0,False
66994-4ZC-S,62.0,False
66994-4ZC-XS,20.0,False
66994-4ZC-XXL,37.0,False
66994-4ZC-XXS,10.0,False
66994-TN9-L,30.0,False
66994-TN9-M,30.0,False
66994-TN9-S,40.0,False
66994-TN9-XL,28.0,False
66994-TN9-XS,42.0,False
66994-TN9-XXL,28.0,False
66994-XU1-XXS,19.0,False
67009-33L-100,91.0,False
67009-33L-110,90.0,False
67009-33L-120,80.0,False
67009-33L-130,80.0,False
67009-33L-140,60.0,False
67009-33L-150,62.0,False
67009-33L-85,90.0,False
67009-33L-90,94.0,False
67009-3A3-100,90.0,False
67009-3A3-110,92.0,False
67009-3A3-120,80.0,False
67009-3A3-130,80.0,False
67009-3A3-140,60.0,False
67009-3A3-150,67.0,False
67009-3A3-85,84.0,False
67009-3A3-90,90.0,False
67009-3CI-100,90.0,False
67009-3CI-110,90.0,False
67009-3CI-120,96.0,False
67009-3CI-130,70.0,False
67009-3CI-140,60.0,False
67009-3CI-150,60.0,False
67009-3CI-85,99.0,False
67009-3CI-90,95.0,False
67009-3DA-100,90.0,False
67009-3DA-110,90.0,False
67009-3DA-120,80.0,False
67009-3DA-130,80.0,False
67009-3DA-140,60.0,False
67009-3DA-150,60.0,False
67009-3DA-85,69.0,False
67009-3DA-90,90.0,False
67009-3DB-100,88.0,False
67009-3DB-110,90.0,False
67009-3DB-120,99.0,False
67009-3DB-130,80.0,False
67009-3DB-140,84.0,False
67009-3DB-150,64.0,False
67009-3DB-85,33.0,False
67009-3DB-90,58.0,False
67009-3DD-100,92.0,False
67009-3DD-110,93.0,False
67009-3DD-120,80.0,False
67009-3DD-130,70.0,False
67009-3DD-140,67.0,False
67009-3DD-150,60.0,False
67009-3DD-85,92.0,False
67009-3DD-90,97.0,False
