schema_name,table_name,column_id,column_name,data_type,is_nullable,is_identity,is_computed,default_definition,column_description,is_primary_key,primary_key_names,references_columns
dbo,Allocation_Day_Of_Week_Contributions,1,Division,varchar(50),True,False,False,,,0,,
dbo,Allocation_Day_Of_Week_Contributions,2,Department,varchar(50),True,False,False,,,0,,
dbo,Allocation_Day_Of_Week_Contributions,3,DayOfWeek,int,True,False,False,,,0,,
dbo,Allocation_Day_Of_Week_Contributions,4,DayOfWeek_Percent_Contribution,"decimal(18,4)",True,False,False,,,0,,
dbo,Allocation_Minimums,1,Channel,varchar(50),True,False,False,,,0,,
dbo,Allocation_Minimums,2,OfferID,varchar(50),True,False,False,,,0,,
dbo,Allocation_Minimums,3,Min_Type,varchar(50),True,False,False,,,0,,
dbo,Allocation_Minimums,4,SizeID,varchar(50),True,False,False,,,0,,
dbo,Allocation_Minimums,5,Min_Value,float,True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,1,Parameter_Level,varchar(50),False,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,2,Parameter_Value,varchar(50),False,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,3,Initial_Allocation_WOS,varchar(50),True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,4,Allocation_Max_WOS,varchar(50),True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,5,Allocation_Min_Qty,varchar(50),True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,6,Allocation_Max_Limit_Qty,varchar(50),True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,7,Allocation_Avail_Inventory_Threshold,varchar(50),True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,8,Allocaiton_Cutoff_Threshold,varchar(50),True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,9,Allocation_Start_Date,date,True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,10,Allocation_Stop_Date,date,True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,11,Last Updated Date,datetime,True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,12,Last Update User,nvarchar(50),True,False,False,,,0,,
dbo,Allocation_Parameter_Control_Table,13,Status,nvarchar(50),True,False,False,,,0,,
dbo,Allocation_Progression_Adjustment_Control_Table,1,Channel,nvarchar(50),True,False,False,,,0,,
dbo,Allocation_Progression_Adjustment_Control_Table,2,Division,nvarchar(50),True,False,False,,,0,,
dbo,Allocation_Progression_Adjustment_Control_Table,3,Department,nvarchar(50),True,False,False,,,0,,
dbo,Allocation_Progression_Adjustment_Control_Table,4,Intended_Percent_Complete_Start,float,True,False,False,,,0,,
dbo,Allocation_Progression_Adjustment_Control_Table,5,Intended_Percent_Complete_End,float,True,False,False,,,0,,
dbo,Allocation_Progression_Adjustment_Control_Table,6,Forecast_Adjustment_FActor,float,True,False,False,,,0,,
dbo,Allocation_System_Parameters,1,Allocation_CostOfMoney,float,True,False,False,,,0,,
dbo,Allocation_System_Parameters,2,Allocation_Process_Active_Flag,nchar(10),True,False,False,,,0,,
dbo,Allocation_System_Parameters,3,Allocation_Max_WOS,float,True,False,False,,,0,,
dbo,Allocation_System_Parameters,4,Allocation_Min_Store_Qty,float,True,False,False,,,0,,
dbo,Amazon_Launch,1,Style,nvarchar(50),True,False,False,,,0,,
dbo,Amazon_Launch,2,CC,nvarchar(50),True,False,False,,,0,,
dbo,Amazon_Launch,3,Division,nvarchar(50),True,False,False,,,0,,
dbo,Amazon_Launch,4,Department,nvarchar(50),True,False,False,,,0,,
dbo,Amazon_Launch,5,Size_Range,nvarchar(50),True,False,False,,,0,,
dbo,Amazon_Launch,6,Size_Count,tinyint,True,False,False,,,0,,
dbo,Amazon_Launch,7,Amazon_Total_Forecast,int,True,False,False,,,0,,
dbo,Amazon_Launch,8,Amazon_Launch_Forecast,int,True,False,False,,,0,,
dbo,AutoLoad_Offer_APW,1,Offer,nvarchar(50),True,False,False,,,0,,
dbo,AutoLoad_Offer_APW,2,Division,nvarchar(50),True,False,False,,,0,,
dbo,AutoLoad_Offer_APW,3,Department,nvarchar(50),True,False,False,,,0,,
dbo,AutoLoad_Offer_APW,4,DirectAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,AutoLoad_Offer_APW,5,RetailAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,AutoLoad_Offer_APW,6,TotalAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,Autoload_offer_apw_2,1,OFFER,nvarchar(41),False,False,False,,,0,,
dbo,Autoload_offer_apw_2,2,DIVISION,nvarchar(500),True,False,False,,,0,,
dbo,Autoload_offer_apw_2,3,DEPARTMENT,nvarchar(500),True,False,False,,,0,,
dbo,Autoload_offer_apw_2,4,DIRECT AVG QTY PER WEEK,float,True,False,False,,,0,,
dbo,Autoload_offer_apw_2,5,RETAIL AVG QTY PER WEEK,float,True,False,False,,,0,,
dbo,Autoload_offer_apw_2,6,TOTAL AVG QTY PER WEEK,float,True,False,False,,,0,,
dbo,autoload_offer_average_apw,1,MODEL_ID,nvarchar(53),False,False,False,,,0,,
dbo,autoload_offer_average_apw,2,NAME,nvarchar(41),False,False,False,,,0,,
dbo,autoload_offer_average_apw,3,DIVISION,nvarchar(500),True,False,False,,,0,,
dbo,autoload_offer_average_apw,4,DEPARTMENT,nvarchar(500),True,False,False,,,0,,
dbo,autoload_offer_average_apw,5,DIRECT AVG QTY PER WEEK,float,True,False,False,,,0,,
dbo,autoload_offer_average_apw,6,RETAIL AVG QTY PER WEEK,float,True,False,False,,,0,,
dbo,autoload_offer_average_apw,7,NOTES,varchar(10),False,False,False,,,0,,
dbo,autoload_offer_average_apw,8,LAST UPDATED DATE,datetime,False,False,False,,,0,,
dbo,autoload_offer_average_apw,9,LAST UPDATE USER,varchar(11),False,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,1,Model_ID,nvarchar(50),True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,2,Name,nvarchar(200),True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,3,Division,nvarchar(50),True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,4,Department,nvarchar(50),True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,5,sizeid,nvarchar(50),True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,6,DirectAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,7,DirectPercentOfSales,float,True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,8,RetailAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,9,RetailPercentOfSales,float,True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,10,TotalAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,11,TotalPercentOfSales,float,True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,12,Notes,nvarchar(500),True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,13,Last Updated Date,datetime,True,False,False,,,0,,
dbo,AutoLoad_Size_Distribution_Library,14,Last Update User,nvarchar(50),True,False,False,,,0,,
dbo,AutoLoad_Store_Groups,1,MODEL_ID,nvarchar(43),False,False,False,,,0,,
dbo,AutoLoad_Store_Groups,2,NAME,nvarchar(31),True,False,False,,,0,,
dbo,AutoLoad_Store_Groups,3,DIVISION,nvarchar(500),True,False,False,,,0,,
dbo,AutoLoad_Store_Groups,4,DEPARTMENT,nvarchar(500),True,False,False,,,0,,
dbo,AutoLoad_Store_Groups,5,CLASS,nvarchar(500),True,False,False,,,0,,
dbo,AutoLoad_Store_Groups,6,storeid,nvarchar(20),False,False,False,,,0,,
dbo,AutoLoad_Store_Groups,7,RETAIL AVG QTY PER WEEK,float,True,False,False,,,0,,
dbo,AutoLoad_Store_Groups,8,RETAIL SIZE DIST PERCENT,float,True,False,False,,,0,,
dbo,AutoLoad_Store_Groups,9,NOTES,varchar(10),False,False,False,,,0,,
dbo,AutoLoad_Store_Groups,10,LAST UPDATED DATE,datetime,False,False,False,,,0,,
dbo,AutoLoad_Store_Groups,11,LAST UPDATE USER,varchar(11),False,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,1,sku,nvarchar(50),True,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,2,total_raw_need,int,True,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,3,Avail_Inv,"decimal(18,0)",True,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,4,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,5,Final_Avail_Inventory_Threshold,float,True,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,6,Final_Avail_Inventory,float,True,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,7,StoreID,nvarchar(50),True,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,8,Raw_WOS_Forecast,float,True,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,9,Raw_Order_Qty,int,True,False,False,,,0,,
dbo,Calculated_Immediate_Need_to_Cut_not_Available,10,Raw_Running_Need,int,True,False,False,,,0,,
dbo,Calculated_Immediate_Order_Need,1,SKU,nvarchar(50),True,False,False,,,0,,
dbo,Calculated_Immediate_Order_Need,2,StoreID,nvarchar(50),True,False,False,,,0,,
dbo,Calculated_Immediate_Order_Need,3,Raw_Order_Qty,int,True,False,False,,,0,,
dbo,Calculated_Immediate_Order_Need,4,Calculated_On_Date,datetime,True,False,False,,,0,,
dbo,Calendar_Lookup,1,CalendarDate,date,True,False,False,,,0,,
dbo,Calendar_Lookup,2,FiscalPeriodMonth,tinyint,True,False,False,,,0,,
dbo,Calendar_Lookup,3,FiscalWeekOfYear,tinyint,True,False,False,,,0,,
dbo,Calendar_Lookup,4,FiscalYear,smallint,True,False,False,,,0,,
dbo,Calendar_Lookup,5,FirstDayOfWeek,tinyint,True,False,False,,,0,,
dbo,Calendar_Lookup,6,DayofMonth,tinyint,True,False,False,,,0,,
dbo,Calendar_Lookup,7,FirstDayOfMonthRank,tinyint,True,False,False,,,0,,
dbo,Calendar_Lookup,8,LastDayOfMonthRank,nchar(10),True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,1,Channel,nvarchar(20),False,False,False,,,0,,
dbo,Channel_Offer_Demand_History,2,sku,varchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Demand_History,3,offer,nvarchar(41),False,False,False,,,0,,
dbo,Channel_Offer_Demand_History,4,order_month,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,5,order_year,smallint,True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,6,order_week,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,7,CalendarDate,date,True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,8,Total_qty,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,9,Total_Demand_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,10,Total_Demand_Price_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,11,Total_Demand_Cost_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,12,Total_Demand_Margin_Dollar_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,13,Total_Return_Qty,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,14,Total_Return_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,15,Total_Net_Qty,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,16,Total_Net_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,17,Total_Net_Cost_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History,18,Total_Net_Margin_Dollar_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,1,Channel,nvarchar(20),False,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,2,sku,varchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,3,offer,nvarchar(41),False,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,4,order_month,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,5,order_year,smallint,True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,6,order_week,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,7,CalendarDate,date,True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,8,Total_qty,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,9,Total_Demand_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,10,Total_Demand_Price_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,11,Total_Demand_Cost_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,12,Total_Demand_Margin_Dollar_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,13,Total_Return_Qty,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,14,Total_Return_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,15,Total_Net_Qty,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,16,Total_Net_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,17,Total_Net_Cost_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Demand_History_BACKUP,18,Total_Net_Margin_Dollar_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_Offer_Forecast,1,Channel,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Forecast,2,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Forecast,3,CalendarDate,date,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,4,FiscalWeekOfYear,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,5,Base_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,6,Initial_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,7,Promo_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,8,Promo_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,9,Returns_Est_Percent,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,10,Returns_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,11,Markdown_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,12,Markdown_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,13,Net_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,14,Planned_Retail_Price,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,15,Planned_Discount_Rate,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,16,Estimated_AUR,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,17,Net_Sales_Dollar_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,18,Planned_Margin,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,40,Net_Inventory_Adjusted_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast,41,Net_Unit_Forecast_Manual_Override,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,1,Channel,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,2,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,3,CalendarDate,date,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,4,FiscalWeekOfYear,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,5,Base_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,6,Initial_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,7,Promo_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,8,Promo_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,9,Returns_Est_Percent,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,10,Returns_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,11,Markdown_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,12,Markdown_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,13,Net_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,14,Planned_Retail_Price,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,15,Planned_Discount_Rate,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,16,Estimated_AUR,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,17,Net_Sales_Dollar_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,18,Planned_Margin,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,19,Net_Inventory_Adjusted_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,20,Net_Unit_Forecast_Manual_Override,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Archive,21,Archive_Date,datetime,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Backup,1,Channel,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Forecast_Backup,2,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Forecast_Backup,3,CalendarDate,date,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Backup,4,FiscalWeekOfYear,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Backup,5,Base_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,1,Channel,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,2,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,3,CalendarDate,date,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,4,FiscalWeekOfYear,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,5,Base_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,6,Initial_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,7,Promo_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,8,Promo_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,9,Returns_Est_Percent,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,10,Returns_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,11,Markdown_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,12,Markdown_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,13,Net_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,14,Planned_Retail_Price,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,15,Planned_Discount_Rate,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,16,Estimated_AUR,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,17,Net_Sales_Dollar_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,18,Planned_Margin,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,19,Net_Inventory_Adjusted_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,20,Net_Unit_Forecast_Manual_Override,float,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,21,Frozen_Date,datetime,True,False,False,,,0,,
dbo,Channel_Offer_Forecast_Frozen,22,Frozen_Type,nvarchar(50),True,False,False,,,0,,
dbo,Channel_Offer_SKU_Control,1,channel,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Control,2,offerid,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Control,3,sku,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Control,4,Current_APW_Units,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Control,5,Updated_APW_Units,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,1,Channel,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,2,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,3,SKU,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,4,CalendarDate,date,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,5,FiscalWeekOfYear,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,6,Base_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,7,Initial_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,8,Promo_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,9,Promo_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,10,Returns_Est_Percent,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,11,Returns_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,12,Markdown_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,13,Markdown_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,14,Net_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,15,Planned_Retail_Price,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,16,Planned_Discount_Rate,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,17,Estimated_AUR,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,18,Net_Sales_Dollar_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,19,Planned_Margin,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,45,Net_Inventory_Adjusted_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast,46,Net_Unit_Forecast_Manual_Override,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,1,Channel,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,2,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,3,SKU,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,4,CalendarDate,date,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,5,FiscalWeekOfYear,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,6,Base_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,7,Initial_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,8,Promo_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,9,Promo_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,10,Returns_Est_Percent,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,11,Returns_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,12,Markdown_Adjustment,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,13,Markdown_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,14,Net_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,15,Planned_Retail_Price,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,16,Planned_Discount_Rate,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,17,Estimated_AUR,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,18,Net_Sales_Dollar_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,19,Planned_Margin,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,20,Net_Inventory_Adjusted_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,21,Net_Unit_Forecast_Manual_Override,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Forecast_Archive,22,Archive_Date,datetime,False,False,False,,,0,,
dbo,Channel_Offer_SKU_Inventory_History,1,CalendarDate,date,False,False,False,,,0,,
dbo,Channel_Offer_SKU_Inventory_History,2,CHANNEL,varchar(6),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Inventory_History,3,OFFERID,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Inventory_History,4,SKU,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Inventory_History,5,Avail_OH,"numeric(18,0)",True,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Control,1,channel,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Control,2,offerid,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Control,3,sku,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Control,4,locationid,smallint,False,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Control,5,Current_APW_Units,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Control,6,Updated_APW_Units,float,True,False,False,,,0,,
dbo,channel_offer_sku_store_control_test,1,channel,nvarchar(50),False,False,False,,,0,,
dbo,channel_offer_sku_store_control_test,2,offerid,nvarchar(50),False,False,False,,,0,,
dbo,channel_offer_sku_store_control_test,3,sku,nvarchar(50),False,False,False,,,0,,
dbo,channel_offer_sku_store_control_test,4,locationid,smallint,False,False,False,,,0,,
dbo,channel_offer_sku_store_control_test,5,Current_APW_Units,float,True,False,False,,,0,,
dbo,channel_offer_sku_store_control_test,6,Updated_APW_Units,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Forecast,1,Channel,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Forecast,2,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Forecast,3,SKU,nvarchar(50),False,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Forecast,4,LocationID,smallint,False,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Forecast,5,CalendarDate,date,True,False,False,,,0,,
