Candidate,Windows,SoldUnits,ForecastUnits,AbsErrorUnits,OverUnits,CoveredUnderUnits,ZeroForecastSoldUnits,AvgCoverage,WAPE,BiasPct,ExpectedCost,CostPerSoldUnit
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x0p85_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p1_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p0_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p25_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
ml_cold_start_calibrated_blended_guardrail_min_20p0_units,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_cap_recent_x0p85_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_cap_recent_x1p1_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_cap_recent_x0p85_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_cap_recent_x1p25_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_cap_recent_x1p0_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_cap_recent_x1p0_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p05_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_cap_recent_x1p1_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_10p0_units_recent_w0p1_cap_recent_x1p25_blended,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
ml_cold_start_raw_blended_guardrail_min_10p0_units,26,97258.0,730443.0,818091.0,725638.0,0.0,92453.0,0.0594221904752579,8.411554833535545,6.51036418597956,1280356.0,13.164531452425507
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_cap_recent_x1p25_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_cap_recent_x1p1_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x1p1_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_cap_recent_x1p0_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x1p0_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x0p85_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x1p25_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_cap_recent_x0p85_blended,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
ml_cold_start_raw_blended_guardrail_min_5p0_units,26,97258.0,732702.0,820350.0,727897.0,0.0,92453.0,0.0594221904752579,8.434781714614736,6.533591067058751,1282615.0,13.187758333504698
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p25_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p0_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p25_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x0p85_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p1_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x0p85_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p0_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
ml_cold_start_calibrated_blended_guardrail_min_10p0_units,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p1_blended,26,97258.0,736581.0,824229.0,731776.0,0.0,92453.0,0.0594221904752579,8.474665323161076,6.573474675605092,1286494.0,13.22764194205104
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
ml_cold_start_calibrated_blended_guardrail_min_5p0_units,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p0_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p25_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p25_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p1_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p0_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p1_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x0p85_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x0p85_blended,26,97258.0,738840.0,826488.0,734035.0,0.0,92453.0,0.0594221904752579,8.497892204240268,6.596701556684283,1288753.0,13.250868823130231
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x0p85_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p1_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p25_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p0_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
ml_cold_start_raw_blended_guardrail_min_1p0_units,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
ml_cold_start_raw_blended_guardrail_all_positive,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x0p85_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x1p0_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x1p1_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x1p25_blended,26,97258.0,743443.0,831091.0,738638.0,0.0,92453.0,0.0594221904752579,8.545219930494149,6.644029282938164,1293356.0,13.298196549384112
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p1_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p1_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p0_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p0_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p25_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
ml_cold_start_calibrated_blended_guardrail_min_1p0_units,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x0p85_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x0p85_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p25_blended,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
ml_cold_start_calibrated_blended_guardrail_all_positive,26,97258.0,749581.0,837229.0,744776.0,0.0,92453.0,0.0594221904752579,8.608330420119682,6.707139772563696,1299494.0,13.361307039009645
recent_no_ml_no_promo_floor,26,7334496.0,10226851.0,8170651.0,5531503.0,2452446.0,186702.0,0.9660072863759226,1.1140030616964,0.394349523130151,14009053.0,1.9100225836921856
seasonal_no_ml_no_promo_floor,26,7334496.0,11441236.0,9349476.0,6728108.0,2439580.0,181788.0,0.9667939169314882,1.27472644337116,0.5599212270345502,15137576.0,2.063887689079113
corporate,26,7334496.0,7740876.0,8309440.0,4357910.0,554993.0,3396537.0,0.43861267268140924,1.1329258343040884,0.055406670069763485,26402111.0,3.599717144845399
recent_no_ml,26,7334496.0,34893974.0,29979778.0,28769628.0,1045847.0,164303.0,0.9698961015424454,4.087503490355711,3.757514899455941,32892987.0,4.484696289970026
seasonal_no_ml,26,7334496.0,36102623.0,31168447.0,29968287.0,1038574.0,161586.0,0.9703919311522325,4.249569022874919,3.922304545533872,34053525.0,4.6429263851258495
