PickYear,LocProfileId,SourceLocation,SourceZone,SKU,PickLines,DistinctOrders,PickUnits,FirstPickDate,LastPickDate,SourceSchema
2024,W001,07-018X,W001,80046-2HC-M,2,2,2.0,2024-10-04,2024-10-04,DAX_Archive.arc
2022,W001,07-073W,W001,67604-WS5-120,1,1,1.0,2022-06-29,2022-06-29,DAX_Archive.arc
2022,W001,07-118B,W001,62423-J81-130,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2023,invalid,17-130Z,Invalid,67217-VJ7-100,16,16,16.0,2023-01-02,2023-01-02,DAX_Archive.arc
2022,invalid,12-127D,Invalid,30810-GN1-L,20,20,21.0,2022-04-26,2022-05-10,DAX_Archive.arc
2022,W001,07-105A,W001,59852-VP1-150,1,1,1.0,2022-02-15,2022-02-15,DAX_Archive.arc
2022,invalid,09-143W,Invalid,36086-M23-120,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2022,W001,07-021W,W001,67038-GF2-140,1,1,1.0,2022-01-02,2022-01-02,DAX_Archive.arc
2022,W001,07-078W,W001,66982-RY2-120,1,1,1.0,2022-02-18,2022-02-18,DAX_Archive.arc
2022,W001,07-022Z,W001,57822-A91-150,1,1,1.0,2022-02-14,2022-02-14,DAX_Archive.arc
2022,invalid,24-136Z,Invalid,40957-011-150,1,1,1.0,2022-05-20,2022-05-20,DAX_Archive.arc
2022,W001,07-131B,W001,67128-NG1-140,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,W001,07-139D,W001,67798-VX9-80,1,1,1.0,2022-07-29,2022-07-29,DAX_Archive.arc
2022,invalid,17-131Y,Invalid,67271-WB5-150,37,37,38.0,2022-09-02,2022-12-30,DAX_Archive.arc
2023,invalid,17-098A,Invalid,68125-VL8-100,1,1,1.0,2023-02-02,2023-02-02,DAX_Archive.arc
2022,W001,07-037C,W001,67374-WV1-100,111,111,113.0,2022-07-07,2022-07-18,DAX_Archive.arc
2022,W001,07-051X,W001,36086-GK3-80,1,1,1.0,2022-02-17,2022-02-17,DAX_Archive.arc
2022,invalid,09-143D,Invalid,52606-G84-7,1,1,1.0,2022-02-11,2022-02-11,DAX_Archive.arc
2022,W001,07-034A,W001,52382-M23-90,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-026Z,W001,67798-78M-80,1,1,1.0,2022-06-20,2022-06-20,DAX_Archive.arc
2022,W001,07-048B,W001,67087-76X-150,1,1,1.0,2022-02-27,2022-02-27,DAX_Archive.arc
2023,invalid,18-129C,Invalid,60325-QX6-XL,21,21,22.0,2023-11-26,2023-11-28,DAX_Archive.arc
2022,W001,07-061C,W001,66936-SY2-75,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2022,W001,07-121Y,W001,66971-FJ0-90,1,1,1.0,2022-02-07,2022-02-07,DAX_Archive.arc
2022,invalid,26-134X,Invalid,52406-Q84-S,47,47,50.0,2022-04-18,2022-07-06,DAX_Archive.arc
2022,W001,07-102Z,W001,52408-Q84-120,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2023,invalid,18-130D,Invalid,80131-212-90,96,96,98.0,2023-01-03,2023-01-07,DAX_Archive.arc
2022,W001,07-060Z,W001,67209-015-90,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2023,invalid,18-131D,Invalid,80898-AD5-85,38,38,38.0,2023-08-13,2023-08-22,DAX_Archive.arc
2022,W001,07-128Z,W001,62515-76X-120,5,5,5.0,2022-02-10,2022-02-14,DAX_Archive.arc
2022,W001,07-140X,W001,65606-SR4-75,1,1,1.0,2022-01-23,2022-01-23,DAX_Archive.arc
2024,W001,07-149A,W001,82480-3AR-XXS,1,1,2.0,2024-10-08,2024-10-08,DAX_Archive.arc
2022,W001,07-006X,W001,67288-VP5-60,1,1,1.0,2022-04-04,2022-04-04,DAX_Archive.arc
2022,W001,07-046W,W001,67158-JB3-140,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2022,W001,07-041B,W001,51194-A91-100,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2022,invalid,32-136W,Invalid,67107-VN9-150,1,1,1.0,2022-01-10,2022-01-10,DAX_Archive.arc
2022,W001,07-114C,W001,52809-FV7-M,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-110B,W001,67182-M23-140,13,13,13.0,2022-01-02,2022-01-05,DAX_Archive.arc
2022,W001,07-110Z,W001,67012-AT3-120,1,1,1.0,2022-01-28,2022-01-28,DAX_Archive.arc
2022,W001,07-053B,W001,65203-Q84-L,1,1,1.0,2022-02-12,2022-02-12,DAX_Archive.arc
2023,invalid,18-131A,Invalid,80033-XV8-85,1,1,1.0,2023-01-17,2023-01-17,DAX_Archive.arc
2026,W001,07-068E,W001,84403-6CI-60,2,2,2.0,2026-05-14,2026-05-21,DAX_Archive.arc
2022,W001,07-080X,W001,67010-GF2-150,1,1,1.0,2022-01-10,2022-01-10,DAX_Archive.arc
2023,invalid,18-125C,Invalid,58661-85H-L,112,112,120.0,2023-06-27,2023-07-04,DAX_Archive.arc
2022,invalid,18-121B,Invalid,59818-SR4-90,117,117,121.0,2022-12-01,2022-12-31,DAX_Archive.arc
2023,invalid,16-136W,Invalid,81074-560-150,1,1,1.0,2023-12-19,2023-12-19,DAX_Archive.arc
2026,W001,07-012Y,W001,82489-3MX-75,1,1,1.0,2026-06-10,2026-06-10,DAX_Archive.arc
2022,W001,07-083Z,W001,65602-UV5-80,3,3,3.0,2022-07-22,2022-07-26,DAX_Archive.arc
2022,W001,07-050A,W001,36086-C57-100,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2025,W001,07-097C,W001,82478-3AR-90,2,1,2.0,2025-03-28,2025-03-28,DAX_Archive.arc
2022,invalid,18-135X,Invalid,67485-NU7-85,20,20,20.0,2022-02-03,2022-03-31,DAX_Archive.arc
2023,invalid,08-045Y,Invalid,46906-M23-S,1,1,1.0,2023-01-23,2023-01-23,DAX_Archive.arc
2022,W001,07-085X,W001,67175-M23-110,1,1,1.0,2022-01-02,2022-01-02,DAX_Archive.arc
2022,W001,07-111B,W001,67038-990-120,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2022,W001,07-024A,W001,67294-WB2-XXL,1,1,1.0,2022-06-10,2022-06-10,DAX_Archive.arc
2025,W001,07-152B,W001,82481-3AR-50,3,3,4.0,2025-02-03,2025-08-14,DAX_Archive.arc
2022,invalid,20-140W,Invalid,67513-WX1-L,35,34,37.0,2022-05-17,2022-06-01,DAX_Archive.arc
2022,invalid,29-139C,Invalid,67485-001-150,2,2,2.0,2022-07-26,2022-07-26,DAX_Archive.arc
2022,W001,07-105A,W001,60395-V98-130,1,1,1.0,2022-02-18,2022-02-18,DAX_Archive.arc
2022,W001,07-051Y,W001,67274-VP5-90,1,1,1.0,2022-02-08,2022-02-08,DAX_Archive.arc
2023,invalid,17-049X,Invalid,67419-VX9-100,1,1,1.0,2023-03-15,2023-03-15,DAX_Archive.arc
2022,W001,07-072C,W001,67092-UD1-150,6,6,6.0,2022-06-05,2022-06-09,DAX_Archive.arc
2022,W001,07-087Y,W001,67051-77M-85,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,W001,07-034A,W001,67557-WV2-60,1,1,1.0,2022-06-28,2022-06-28,DAX_Archive.arc
2022,invalid,17-049X,Invalid,68007-XE3-120,93,93,94.0,2022-12-14,2022-12-31,DAX_Archive.arc
2022,W001,07-032Y,W001,67867-WU4-90,2,2,2.0,2022-07-01,2022-07-02,DAX_Archive.arc
2022,invalid,16-132Y,Invalid,68027-195-120,47,47,47.0,2022-10-24,2022-11-21,DAX_Archive.arc
2022,W001,07-110B,W001,67197-A91-100,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2022,W001,07-145X,W001,67122-PT0-160,2,2,2.0,2022-01-09,2022-01-10,DAX_Archive.arc
2022,W001,07-065A,W001,67074-FV7-XS,1,1,1.0,2022-01-09,2022-01-09,DAX_Archive.arc
2022,invalid,07-071A,Invalid,67088-VH4-110,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2023,invalid,16-139Z,Invalid,81093-739-140,41,41,41.0,2023-11-24,2023-12-12,DAX_Archive.arc
2022,W001,07-032A,W001,67472-WZ4-110,2,2,2.0,2022-06-22,2022-06-23,DAX_Archive.arc
2022,invalid,23-134C,Invalid,57822-82F-100,19,19,19.0,2022-06-29,2022-07-27,DAX_Archive.arc
2023,invalid,17-128C,Invalid,60325-XV3-XXL,19,19,20.0,2023-11-17,2023-11-21,DAX_Archive.arc
2022,W001,07-002Z,W001,67867-WW6-120,1,1,1.0,2022-06-10,2022-06-10,DAX_Archive.arc
2022,W001,07-104X,W001,51042-VX9-70,372,372,377.0,2022-04-06,2022-07-15,DAX_Archive.arc
2022,W001,07-096W,W001,50265-TN9-L,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2024,W001,07-001W,W001,81535-1FZ-60,12,12,12.0,2024-10-10,2024-10-21,DAX_Archive.arc
2022,W001,07-138B,W001,67226-76X-75,1,1,1.0,2022-01-06,2022-01-06,DAX_Archive.arc
2022,invalid,30-138X,Invalid,47684-WM7-140,51,51,54.0,2022-04-01,2022-04-11,DAX_Archive.arc
2022,W001,07-110C,W001,67396-WV2-150,77,77,77.0,2022-04-20,2022-05-31,DAX_Archive.arc
2022,W001,07-104A,W001,62423-10F-140,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-138B,W001,52382-AN8-80,1,1,1.0,2022-02-08,2022-02-08,DAX_Archive.arc
2022,invalid,08-044W,Invalid,36086-B42-150,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2023,invalid,17-046Y,Invalid,68027-190-85,3,3,3.0,2023-01-25,2023-01-27,DAX_Archive.arc
2022,W001,07-066W,W001,67128-NG1-140,9,9,9.0,2022-01-21,2022-01-27,DAX_Archive.arc
2022,W001,07-076Z,W001,67611-RR5-L,2,2,2.0,2022-07-08,2022-07-09,DAX_Archive.arc
2022,W001,07-137W,W001,66829-UZ1-110,65,65,67.0,2022-03-11,2022-04-29,DAX_Archive.arc
2022,W001,07-100Y,W001,60611-TW2-100,79,79,80.0,2022-03-09,2022-03-23,DAX_Archive.arc
2024,W001,07-006Z,W001,80039-715-XL,1,1,1.0,2024-10-30,2024-10-30,DAX_Archive.arc
2022,W001,07-107D,W001,67088-VH4-100,1,1,1.0,2022-02-07,2022-02-07,DAX_Archive.arc
2022,W001,07-101C,W001,54058-BH5-120,66,66,70.0,2022-02-25,2022-03-22,DAX_Archive.arc
2022,W001,07-005W,W001,67867-WU4-120,1,1,1.0,2022-05-27,2022-05-27,DAX_Archive.arc
2022,invalid,07-109C,Invalid,53216-011-120,200,198,203.0,2022-01-02,2022-02-09,DAX_Archive.arc
2025,W001,07-141E,W001,82480-3AQ-NB,1,1,1.0,2025-01-27,2025-01-27,DAX_Archive.arc
2022,invalid,08-043Z,Invalid,48200-LZ2-S,1,1,1.0,2022-10-12,2022-10-12,DAX_Archive.arc
2022,W001,07-137A,W001,60284-76X-150,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-007W,W001,60395-VJ7-130,1,1,1.0,2022-01-15,2022-01-15,DAX_Archive.arc
2025,invalid,34-027X,Invalid,81553-EF5-50,24,24,24.0,2025-11-05,2025-11-14,DAX_Archive.arc
2025,W001,07-073F,W001,82476-3AL-90,2,2,3.0,2025-12-19,2025-12-28,DAX_Archive.arc
2022,W001,07-140B,W001,68064-XC3-60,1,1,1.0,2022-07-19,2022-07-19,DAX_Archive.arc
2022,invalid,07-147C,Invalid,67092-F04-150,12,12,12.0,2022-04-25,2022-05-23,DAX_Archive.arc
2022,W001,07-120X,W001,52408-Q84-110,3,3,3.0,2022-02-11,2022-02-12,DAX_Archive.arc
2023,invalid,17-130X,Invalid,81006-538-130,51,51,54.0,2023-10-17,2023-10-18,DAX_Archive.arc
2022,W001,07-047D,W001,62321-PG1-85,1,1,1.0,2022-01-21,2022-01-21,DAX_Archive.arc
2024,W001,07-020Z,W001,81535-1FZ-60,15,14,15.0,2024-11-22,2024-12-19,DAX_Archive.arc
2022,W001,07-098X,W001,67012-AT3-130,1,1,1.0,2022-01-07,2022-01-07,DAX_Archive.arc
2022,W001,07-128C,W001,50265-S74-L,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,invalid,17-047Z,Invalid,67287-XG3-130,2,2,2.0,2022-12-30,2022-12-30,DAX_Archive.arc
2024,W001,07-064W,W001,82482-3AC-100,2,2,4.0,2024-12-09,2024-12-09,DAX_Archive.arc
2022,W001,07-105X,W001,66716-SR4-110,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2022,invalid,32-139Y,Invalid,65591-WD5-70,1,1,1.0,2022-07-17,2022-07-17,DAX_Archive.arc
2023,invalid,17-131W,Invalid,67404-291-100,287,287,288.0,2023-06-07,2023-08-24,DAX_Archive.arc
2022,invalid,10-144Z,Invalid,67212-M23-150,1,1,1.0,2022-01-21,2022-01-21,DAX_Archive.arc
2022,W001,07-021W,W001,51911-GF2-120,1,1,1.0,2022-01-11,2022-01-11,DAX_Archive.arc
2022,invalid,08-048X,Invalid,52557-QX3-XS,45,45,46.0,2022-01-15,2022-11-25,DAX_Archive.arc
2022,W001,07-001Y,W001,67389-WH8-150,1,1,1.0,2022-03-23,2022-03-23,DAX_Archive.arc
2022,W001,07-052B,W001,67207-V98-120,1,1,1.0,2022-03-01,2022-03-01,DAX_Archive.arc
2022,invalid,24-134C,Invalid,60611-VW4-100,69,69,72.0,2022-04-28,2022-05-28,DAX_Archive.arc
2022,W001,07-095B,W001,36754-76X-120,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,W001,07-014Z,W001,67854-G31-130,2,2,2.0,2022-06-10,2022-06-13,DAX_Archive.arc
2025,W001,07-092Y,W001,82477-3AK-80,2,2,2.0,2025-03-12,2025-05-01,DAX_Archive.arc
2026,W001,07-119Y,W001,84397-6CE-120,1,1,2.0,2026-05-08,2026-05-08,DAX_Archive.arc
2022,W001,07-005W,W001,67177-B42-90,1,1,1.0,2022-01-30,2022-01-30,DAX_Archive.arc
2022,invalid,17-133A,Invalid,67011-PJ9-140,28,28,30.0,2022-01-02,2022-01-05,DAX_Archive.arc
2022,invalid,22-135Z,Invalid,67379-VU7-140,4,4,4.0,2022-03-12,2022-03-17,DAX_Archive.arc
2022,W001,07-038D,W001,67866-XA4-140,1,1,1.0,2022-07-12,2022-07-12,DAX_Archive.arc
2022,W001,07-075D,W001,67226-M23-85,4,4,4.0,2022-01-11,2022-01-12,DAX_Archive.arc
2022,W001,07-124X,W001,62618-VL5-140,1,1,1.0,2022-01-20,2022-01-20,DAX_Archive.arc
2022,W001,07-027W,W001,67414-VS7-85,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2022,W001,07-109Z,W001,66716-77M-85,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2022,invalid,17-128Y,Invalid,80054-75Z-120,13,13,13.0,2022-11-21,2022-11-23,DAX_Archive.arc
2022,W001,07-062B,W001,67281-VR7-90,2,2,2.0,2022-02-27,2022-02-27,DAX_Archive.arc
2022,W001,07-018Y,W001,65203-VJ5-L,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2023,invalid,16-128X,Invalid,80118-014-XL,48,48,51.0,2023-01-16,2023-01-23,DAX_Archive.arc
2022,W001,07-145B,W001,60611-VC2-120,4,4,4.0,2022-01-09,2022-01-14,DAX_Archive.arc
2022,W001,07-100A,W001,59818-C57-130,4,4,4.0,2022-01-20,2022-01-22,DAX_Archive.arc
2022,invalid,19-138C,Invalid,67090-V98-110,29,29,29.0,2022-05-16,2022-05-28,DAX_Archive.arc
2022,W001,07-061Y,W001,62515-015-100,2,2,2.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-051W,W001,57580-A79-M,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2023,invalid,16-134Z,Invalid,80134-036-85,21,21,21.0,2023-01-02,2023-01-05,DAX_Archive.arc
2022,W001,07-090X,W001,67182-GF2-110,1,1,1.0,2022-02-12,2022-02-12,DAX_Archive.arc
2022,W001,07-084C,W001,66994-VK1-M,1,1,1.0,2022-02-06,2022-02-06,DAX_Archive.arc
2022,W001,07-050X,W001,66830-UZ4-130,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-073Z,W001,66358-VJ4-M,17,17,18.0,2022-01-07,2022-03-21,DAX_Archive.arc
2022,W001,07-050A,W001,62027-SX2-75,1,1,1.0,2022-01-26,2022-01-26,DAX_Archive.arc
2022,W001,07-062C,W001,60008-VK1-60,1,1,1.0,2022-01-25,2022-01-25,DAX_Archive.arc
2022,W001,07-101D,W001,67185-B42-90,1,1,1.0,2022-02-14,2022-02-14,DAX_Archive.arc
2022,W001,07-109Z,W001,46239-B42-120,1,1,1.0,2022-01-25,2022-01-25,DAX_Archive.arc
2022,W001,07-080A,W001,52382-M23-90,1,1,1.0,2022-02-20,2022-02-20,DAX_Archive.arc
2023,invalid,17-129D,Invalid,60363-367-100,1,1,1.0,2023-05-11,2023-05-11,DAX_Archive.arc
2022,W001,07-059W,W001,67020-US8-85,1,1,1.0,2022-01-26,2022-01-26,DAX_Archive.arc
2022,W001,07-039Z,W001,67260-VN4-S,1,1,1.0,2022-02-05,2022-02-05,DAX_Archive.arc
2022,W001,07-090Y,W001,67330-RR5-130,1,1,1.0,2022-02-24,2022-02-24,DAX_Archive.arc
2022,W001,07-109Z,W001,52408-Q84-130,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,W001,07-011Y,W001,60395-PV4-100,1,1,1.0,2022-02-07,2022-02-07,DAX_Archive.arc
2023,invalid,17-045W,Invalid,68000-06G-120,1,1,1.0,2023-01-29,2023-01-29,DAX_Archive.arc
2022,W001,07-144W,W001,67207-EH3-110,1,1,1.0,2022-02-11,2022-02-11,DAX_Archive.arc
2022,W001,07-020Y,W001,67281-VP4-120,1,1,1.0,2022-05-08,2022-05-08,DAX_Archive.arc
2023,invalid,16-139Y,Invalid,80684-G31-140,60,60,61.0,2023-06-23,2023-07-06,DAX_Archive.arc
2022,W001,07-076A,W001,67176-M23-110,1,1,1.0,2022-01-16,2022-01-16,DAX_Archive.arc
2022,W001,07-006Y,W001,65642-VS7-100,1,1,1.0,2022-06-21,2022-06-21,DAX_Archive.arc
2022,W001,07-100W,W001,67233-VN2-75,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-104W,W001,67419-A71-100,1,1,1.0,2022-07-22,2022-07-22,DAX_Archive.arc
2022,W001,07-064X,W001,65203-TN9-L,99,99,104.0,2022-01-06,2022-02-07,DAX_Archive.arc
2022,W001,07-043W,W001,36086-A91-140,3,3,3.0,2022-01-22,2022-01-23,DAX_Archive.arc
2025,W001,07-110B,W001,82585-3BJ-75,5,5,7.0,2025-01-02,2025-04-11,DAX_Archive.arc
2022,W001,07-036Y,W001,65605-XK8-90,2,2,2.0,2022-07-27,2022-07-27,DAX_Archive.arc
2022,W001,07-034Z,W001,67484-DY2-130,3,3,3.0,2022-06-30,2022-07-02,DAX_Archive.arc
2023,invalid,18-123C,Invalid,67472-479-100,79,79,82.0,2023-04-06,2023-05-17,DAX_Archive.arc
2022,W001,07-008X,W001,57431-011-NB,1,1,1.0,2022-03-24,2022-03-24,DAX_Archive.arc
2022,invalid,17-134D,Invalid,67493-WH8-90,69,69,71.0,2022-01-28,2022-03-11,DAX_Archive.arc
2025,W001,07-042D,W001,82489-3N3-50,5,5,8.0,2025-04-28,2025-10-01,DAX_Archive.arc
2022,invalid,25-135D,Invalid,59818-B42-130,29,29,29.0,2022-01-03,2022-01-05,DAX_Archive.arc
2022,invalid,19-139W,Invalid,67339-WE1-100,26,26,28.0,2022-04-21,2022-06-13,DAX_Archive.arc
2023,invalid,08-109Z,Invalid,67522-NV2-100,25,25,27.0,2023-03-17,2023-04-03,DAX_Archive.arc
2022,invalid,34-007Z,Invalid,65196-XE3-OS,790,789,819.0,2022-07-16,2022-11-09,DAX_Archive.arc
2023,invalid,17-140B,Invalid,67501-SR4-85,70,70,71.0,2023-04-20,2023-08-22,DAX_Archive.arc
2022,invalid,31-140C,Invalid,47433-WK8-120,95,95,99.0,2022-01-18,2022-05-04,DAX_Archive.arc
2022,W001,07-084A,W001,67125-QR7-L,3,3,3.0,2022-01-07,2022-01-10,DAX_Archive.arc
2022,invalid,07-016A,Invalid,65788-011-5,1,1,1.0,2022-07-05,2022-07-05,DAX_Archive.arc
2022,W001,07-067B,W001,65775-011-XS,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2022,W001,07-020Z,W001,67873-WW6-110,2,2,2.0,2022-06-10,2022-06-10,DAX_Archive.arc
2022,W001,07-067X,W001,67773-WW3-60,244,244,249.0,2022-07-01,2022-07-19,DAX_Archive.arc
2022,W001,07-118A,W001,67871-G31-110,1,1,1.0,2022-06-09,2022-06-09,DAX_Archive.arc
2022,invalid,22-134C,Invalid,51058-011-100,5,5,5.0,2022-04-03,2022-04-03,DAX_Archive.arc
2025,W001,07-014X,W001,82482-3MX-110,5,5,5.0,2025-07-31,2025-12-28,DAX_Archive.arc
2022,W001,07-007Y,W001,67711-WY2-70,1,1,1.0,2022-06-30,2022-06-30,DAX_Archive.arc
2022,W001,07-107X,W001,66934-BD4-60,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2025,W001,07-020Y,W001,81339-38D-120,108,107,110.0,2025-03-24,2025-03-29,DAX_Archive.arc
2022,invalid,29-139Y,Invalid,47761-WF7-140,261,261,275.0,2022-03-18,2022-04-26,DAX_Archive.arc
2022,W001,07-074Z,W001,67490-WX8-120,1,1,1.0,2022-06-07,2022-06-07,DAX_Archive.arc
2022,W001,07-092A,W001,60611-NB1-120,1,1,1.0,2022-02-25,2022-02-25,DAX_Archive.arc
2022,W001,07-041Z,W001,59845-VJ7-S,2,2,2.0,2022-01-07,2022-01-10,DAX_Archive.arc
2024,W001,07-152Y,W001,82480-3AP-NB,1,1,2.0,2024-10-08,2024-10-08,DAX_Archive.arc
2022,W001,07-050B,W001,65602-VM9-60,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-081B,W001,67176-M23-130,1,1,1.0,2022-02-12,2022-02-12,DAX_Archive.arc
2022,W001,07-017Y,W001,67593-NN0-120,1,1,1.0,2022-07-23,2022-07-23,DAX_Archive.arc
2022,W001,07-045Z,W001,50265-VK5-M,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,invalid,17-132Z,Invalid,68144-GF2-80,77,77,77.0,2022-07-14,2022-09-12,DAX_Archive.arc
2022,W001,07-086X,W001,67107-VN4-140,1,1,1.0,2022-01-18,2022-01-18,DAX_Archive.arc
2022,invalid,10-147Y,Invalid,57811-NB1-110,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2022,W001,07-060Y,W001,67201-VK3-110,1,1,1.0,2022-01-22,2022-01-22,DAX_Archive.arc
2022,invalid,08-043Y,Invalid,52606-RG7-7,12,12,12.0,2022-09-02,2022-09-06,DAX_Archive.arc
2022,W001,07-032Z,W001,67861-WW6-100,1,1,1.0,2022-06-05,2022-06-05,DAX_Archive.arc
2025,W001,07-075E,W001,82476-3AR-120,6,6,8.0,2025-02-03,2025-06-20,DAX_Archive.arc
2023,invalid,17-049Z,Invalid,67086-XM4-110,1,1,1.0,2023-01-24,2023-01-24,DAX_Archive.arc
2022,invalid,07-016A,Invalid,67025-PW1-S,1,1,1.0,2022-01-23,2022-01-23,DAX_Archive.arc
2022,invalid,08-112X,Invalid,65203-VJ8-XL,2,2,2.0,2022-01-24,2022-01-25,DAX_Archive.arc
2025,W001,07-006Z,W001,82613-1FZ-120,1,1,1.0,2025-03-22,2025-03-22,DAX_Archive.arc
2022,invalid,08-111Z,Invalid,80155-XS6-M,16,16,17.0,2022-10-26,2022-10-26,DAX_Archive.arc
2022,W001,07-070C,W001,67087-GF2-120,1,1,1.0,2022-02-17,2022-02-17,DAX_Archive.arc
2022,W001,07-121X,W001,66921-M23-60,1,1,1.0,2022-01-07,2022-01-07,DAX_Archive.arc
2024,invalid,18-130D,Invalid,81074-560-90,2,2,2.0,2024-01-23,2024-02-29,DAX_Archive.arc
2022,W001,07-103Y,W001,60363-UT6-120,1,1,1.0,2022-02-10,2022-02-10,DAX_Archive.arc
2022,W001,07-089W,W001,67513-VU6-M,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2025,W001,07-075W,W001,82562-3BK-120,2,2,2.0,2025-05-14,2025-06-02,DAX_Archive.arc
2022,W001,07-076C,W001,37028-XJ5-150,7,7,7.0,2022-07-20,2022-07-31,DAX_Archive.arc
2022,invalid,07-040D,Invalid,67482-WL5-110,1,1,1.0,2022-06-18,2022-06-18,DAX_Archive.arc
2022,W001,07-054Z,W001,49027-GK3-90,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2022,invalid,07-005D,Invalid,67241-GF2-75,1,1,1.0,2022-02-14,2022-02-14,DAX_Archive.arc
2022,W001,07-041Z,W001,59852-VJ6-85,1,1,1.0,2022-02-03,2022-02-03,DAX_Archive.arc
2022,W001,07-116W,W001,65593-DD4-75,3,3,3.0,2022-01-16,2022-01-17,DAX_Archive.arc
2023,invalid,16-135Y,Invalid,80678-433-140,58,58,61.0,2023-05-18,2023-06-01,DAX_Archive.arc
2022,W001,07-033A,W001,58663-QH4-L,1,1,1.0,2022-01-02,2022-01-02,DAX_Archive.arc
2022,invalid,17-132A,Invalid,68125-XT3-110,75,75,76.0,2022-11-16,2022-11-26,DAX_Archive.arc
2022,W001,07-077X,W001,60008-VJ7-60,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-045W,W001,44403-VK5-XL,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,invalid,07-005C,Invalid,59818-HI7-120,1,1,1.0,2022-02-07,2022-02-07,DAX_Archive.arc
2022,invalid,31-134D,Invalid,67234-M23-90,1,1,1.0,2022-01-26,2022-01-26,DAX_Archive.arc
2022,invalid,18-123C,Invalid,67563-VZ1-150,99,99,100.0,2022-01-14,2022-07-12,DAX_Archive.arc
2022,W001,07-052D,W001,47929-TD4-M,1,1,1.0,2022-02-18,2022-02-18,DAX_Archive.arc
2022,W001,07-107D,W001,60604-NB1-XS,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2022,W001,07-011Z,W001,67742-WW6-75,1,1,1.0,2022-06-29,2022-06-29,DAX_Archive.arc
2022,W001,07-018X,W001,44441-R25-120/130,1,1,1.0,2022-01-30,2022-01-30,DAX_Archive.arc
2025,W001,07-023C,W001,82477-3MY-70,2,2,2.0,2025-05-01,2025-05-01,DAX_Archive.arc
2022,invalid,07-147A,Invalid,67177-B42-130,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2023,invalid,16-128X,Invalid,80393-925-140,45,45,45.0,2023-07-24,2023-09-27,DAX_Archive.arc
2022,invalid,17-136B,Invalid,67010-056-90,3,3,3.0,2022-07-26,2022-07-28,DAX_Archive.arc
2022,W001,07-122D,W001,50769-001-L,1,1,1.0,2022-01-08,2022-01-08,DAX_Archive.arc
2022,W001,07-036Y,W001,67409-WV2-130,1,1,1.0,2022-06-26,2022-06-26,DAX_Archive.arc
2022,W001,07-059W,W001,66689-WV4-50,1,1,1.0,2022-07-29,2022-07-29,DAX_Archive.arc
2022,W001,07-043W,W001,67010-SR4-120,1,1,1.0,2022-01-06,2022-01-06,DAX_Archive.arc
