PickYear,LocProfileId,SourceLocation,PickUnits,PickLines,DistinctSKUs
2025,W001,07-130H,8.0,5,2
2025,W001,07-132C,8.0,8,1
2025,W001,07-134D,8.0,7,1
2025,W001,07-134I,8.0,6,1
2025,W001,07-136W,8.0,6,1
2025,W001,07-138Y,8.0,4,1
2025,W001,07-141X,8.0,6,1
2025,W001,07-145W,8.0,5,1
2025,W001,07-148Z,8.0,6,1
2025,W001,07-149Y,8.0,7,1
2025,W001,07-150Y,8.0,7,1
2025,invalid,07-108A,8.0,7,1
2025,W001,07-011Y,7.0,7,1
2025,W001,07-023D,7.0,7,1
2025,W001,07-024C,7.0,7,2
2025,W001,07-025X,7.0,4,1
2025,W001,07-031Z,7.0,6,1
2025,W001,07-032C,7.0,7,2
2025,W001,07-037D,7.0,4,1
2025,W001,07-037H,7.0,6,1
2025,W001,07-038I,7.0,6,1
2025,W001,07-040Y,7.0,5,1
2025,W001,07-041Y,7.0,6,1
2025,W001,07-042A,7.0,6,1
2025,W001,07-042C,7.0,5,2
2025,W001,07-046E,7.0,6,1
2025,W001,07-046X,7.0,6,1
2025,W001,07-048Z,7.0,7,1
2025,W001,07-049E,7.0,5,1
2025,W001,07-050A,7.0,5,1
2025,W001,07-055B,7.0,7,1
2025,W001,07-057G,7.0,6,1
2025,W001,07-060C,7.0,5,1
2025,W001,07-060G,7.0,6,1
2025,W001,07-064W,7.0,5,1
2025,W001,07-065E,7.0,6,1
2025,W001,07-071G,7.0,4,1
2025,W001,07-073C,7.0,6,1
2025,W001,07-078G,7.0,4,1
2025,W001,07-082F,7.0,6,1
2025,W001,07-083F,7.0,7,1
2025,W001,07-086E,7.0,7,2
2025,W001,07-087F,7.0,6,1
2025,W001,07-091H,7.0,6,1
2025,W001,07-093B,7.0,6,1
2025,W001,07-093G,7.0,7,2
2025,W001,07-095D,7.0,4,1
2025,W001,07-102Z,7.0,6,1
2025,W001,07-103D,7.0,4,1
2025,W001,07-105F,7.0,6,1
2025,W001,07-110B,7.0,5,1
2025,W001,07-111E,7.0,7,1
2025,W001,07-113A,7.0,7,1
2025,W001,07-118Z,7.0,6,1
2025,W001,07-120E,7.0,5,1
2025,W001,07-120X,7.0,6,1
2025,W001,07-120Y,7.0,5,1
2025,W001,07-127C,7.0,4,1
2025,W001,07-129X,7.0,6,1
2025,W001,07-131X,7.0,4,1
2025,W001,07-133A,7.0,5,1
2025,W001,07-138B,7.0,5,1
2025,W001,07-141B,7.0,4,1
2025,W001,07-145Y,7.0,5,1
2025,W001,07-146H,7.0,7,1
2025,W001,07-147W,7.0,7,1
2025,W001,07-147Y,7.0,7,1
2025,W001,07-148W,7.0,6,1
2025,W001,07-149G,7.0,4,1
2025,invalid,07-074G,7.0,6,1
2025,invalid,07-109D,7.0,7,1
2025,invalid,07-147B,7.0,7,1
2025,W001,07-003X,6.0,6,1
2025,W001,07-009Z,6.0,6,4
2025,W001,07-011Z,6.0,5,2
2025,W001,07-014Z,6.0,6,3
2025,W001,07-023X,6.0,5,1
2025,W001,07-024X,6.0,5,1
2025,W001,07-028C,6.0,5,2
2025,W001,07-031D,6.0,6,1
2025,W001,07-032H,6.0,4,1
2025,W001,07-032Z,6.0,5,1
2025,W001,07-033Y,6.0,6,1
2025,W001,07-036B,6.0,4,2
2025,W001,07-036I,6.0,4,1
2025,W001,07-037X,6.0,4,1
2025,W001,07-038A,6.0,6,1
2025,W001,07-038F,6.0,3,1
2025,W001,07-039C,6.0,5,2
2025,W001,07-043A,6.0,5,1
2025,W001,07-044C,6.0,5,2
2025,W001,07-044H,6.0,4,1
2025,W001,07-045E,6.0,6,1
2025,W001,07-047G,6.0,6,2
2025,W001,07-049W,6.0,5,1
2025,W001,07-051F,6.0,5,2
2025,W001,07-052C,6.0,3,1
2025,W001,07-053Y,6.0,5,1
2025,W001,07-055C,6.0,3,1
2025,W001,07-060A,6.0,5,1
2025,W001,07-061A,6.0,5,1
2025,W001,07-061G,6.0,5,1
2025,W001,07-061H,6.0,4,1
2025,W001,07-062D,6.0,4,1
2025,W001,07-062H,6.0,4,1
2025,W001,07-064H,6.0,4,1
2025,W001,07-064X,6.0,5,1
2025,W001,07-065B,6.0,4,1
2025,W001,07-070G,6.0,3,1
2025,W001,07-071F,6.0,5,1
2025,W001,07-071I,6.0,4,1
2025,W001,07-072B,6.0,4,1
2025,W001,07-075Y,6.0,4,1
2025,W001,07-081B,6.0,6,1
2025,W001,07-082G,6.0,4,1
2025,W001,07-083H,6.0,5,1
2025,W001,07-088H,6.0,6,1
2025,W001,07-090H,6.0,5,1
2025,W001,07-094G,6.0,4,1
2025,W001,07-097E,6.0,6,1
2025,W001,07-099B,6.0,4,1
2025,W001,07-102F,6.0,6,1
2025,W001,07-105G,6.0,5,2
2025,W001,07-105W,6.0,3,1
2025,W001,07-105Y,6.0,5,1
2025,W001,07-108Z,6.0,4,1
2025,W001,07-109Z,6.0,3,1
2025,W001,07-110D,6.0,5,1
2025,W001,07-114H,6.0,5,1
2025,W001,07-115B,6.0,6,1
2025,W001,07-117A,6.0,5,1
2025,W001,07-117X,6.0,5,1
2025,W001,07-118W,6.0,5,1
2025,W001,07-120A,6.0,5,1
2025,W001,07-121I,6.0,4,2
2025,W001,07-122B,6.0,5,1
2025,W001,07-122X,6.0,4,1
2025,W001,07-123E,6.0,3,1
2025,W001,07-124Z,6.0,4,1
2025,W001,07-125C,6.0,6,1
2025,W001,07-126A,6.0,4,1
2025,W001,07-135B,6.0,6,1
2025,W001,07-136Y,6.0,3,1
2025,W001,07-138F,6.0,5,1
2025,W001,07-138W,6.0,5,1
2025,W001,07-139Y,6.0,5,1
2025,W001,07-140W,6.0,5,1
2025,W001,07-141C,6.0,5,2
2025,W001,07-141H,6.0,5,2
2025,W001,07-142Y,6.0,5,1
2025,W001,07-143W,6.0,6,1
2025,W001,07-144F,6.0,5,1
2025,W001,07-144H,6.0,6,1
2025,W001,07-145B,6.0,4,1
2025,W001,07-145Z,6.0,6,1
2025,W001,07-146Y,6.0,4,1
2025,W001,07-147Z,6.0,6,1
2025,W001,07-148F,6.0,6,1
2025,W001,07-151C,6.0,3,1
2025,invalid,07-074F,6.0,3,1
2025,W001,07-022E,5.0,4,1
2025,W001,07-024H,5.0,2,1
2025,W001,07-025W,5.0,4,1
2025,W001,07-027A,5.0,5,1
2025,W001,07-027Y,5.0,4,1
2025,W001,07-028Y,5.0,3,1
2025,W001,07-029G,5.0,5,1
2025,W001,07-033A,5.0,5,1
2025,W001,07-038C,5.0,5,2
2025,W001,07-039A,5.0,3,1
2025,W001,07-042B,5.0,5,2
2025,W001,07-045C,5.0,4,2
2025,W001,07-047X,5.0,4,1
2025,W001,07-048Y,5.0,5,1
2025,W001,07-049F,5.0,4,1
2025,W001,07-052X,5.0,5,1
2025,W001,07-055D,5.0,3,1
2025,W001,07-057D,5.0,5,1
2025,W001,07-063H,5.0,4,1
2025,W001,07-064D,5.0,3,1
2025,W001,07-065D,5.0,3,1
2025,W001,07-068B,5.0,5,1
2025,W001,07-075H,5.0,4,1
2025,W001,07-076D,5.0,3,1
2025,W001,07-078C,5.0,3,2
2025,W001,07-079E,5.0,5,1
2025,W001,07-079H,5.0,5,1
2025,W001,07-083E,5.0,5,2
2025,W001,07-084E,5.0,4,1
2025,W001,07-093D,5.0,3,1
2025,W001,07-095Z,5.0,4,1
2025,W001,07-096E,5.0,4,1
2025,W001,07-098B,5.0,3,1
2025,W001,07-102E,5.0,3,1
2025,W001,07-102X,5.0,4,1
2025,W001,07-102Y,5.0,4,1
2025,W001,07-103A,5.0,3,1
2025,W001,07-103C,5.0,3,1
2025,W001,07-104G,5.0,4,1
2025,W001,07-107E,5.0,4,1
2025,W001,07-108X,5.0,3,2
2025,W001,07-112A,5.0,3,1
2025,W001,07-113D,5.0,3,1
2025,W001,07-116Y,5.0,4,1
2025,W001,07-117D,5.0,4,1
2025,W001,07-118G,5.0,4,1
2025,W001,07-123I,5.0,4,1
2025,W001,07-125E,5.0,4,1
2025,W001,07-126G,5.0,4,1
2025,W001,07-126X,5.0,5,1
2025,W001,07-128E,5.0,3,1
2025,W001,07-129G,5.0,4,1
2025,W001,07-130F,5.0,5,2
2025,W001,07-130X,5.0,3,1
2025,W001,07-130Y,5.0,4,1
2025,W001,07-131A,5.0,3,1
2025,W001,07-132X,5.0,3,1
2025,W001,07-136E,5.0,4,1
2025,W001,07-136H,5.0,5,1
2025,W001,07-136I,5.0,4,1
2025,W001,07-139B,5.0,4,1
2025,W001,07-140B,5.0,3,1
2025,W001,07-144G,5.0,5,1
2025,W001,07-146E,5.0,4,1
2025,W001,07-150A,5.0,4,1
2025,W001,07-152C,5.0,4,1
2025,W001,07-025A,4.0,4,1
2025,W001,07-025Y,4.0,3,1
2025,W001,07-030E,4.0,3,1
2025,W001,07-030H,4.0,3,1
2025,W001,07-030I,4.0,4,1
2025,W001,07-032D,4.0,4,2
2025,W001,07-036A,4.0,3,1
2025,W001,07-037E,4.0,4,1
2025,W001,07-037F,4.0,4,1
2025,W001,07-037Z,4.0,3,1
2025,W001,07-038D,4.0,2,1
2025,W001,07-041D,4.0,3,1
2025,W001,07-042X,4.0,3,1
2025,W001,07-043D,4.0,4,1
2025,W001,07-043E,4.0,4,1
2025,W001,07-043G,4.0,3,1
2025,W001,07-046I,4.0,3,1
2025,W001,07-048G,4.0,3,1
2025,W001,07-049A,4.0,3,1
2025,W001,07-049H,4.0,4,1
2025,W001,07-050B,4.0,4,1
2025,W001,07-050Y,4.0,4,1
2025,W001,07-054C,4.0,3,1
2025,W001,07-054X,4.0,4,1
2025,W001,07-055A,4.0,3,1
2025,W001,07-055I,4.0,4,1
2025,W001,07-058C,4.0,4,1
2025,W001,07-058G,4.0,2,1
2025,W001,07-058Y,4.0,4,1
2025,W001,07-059G,4.0,4,1
2025,W001,07-060D,4.0,2,1
2025,W001,07-060H,4.0,3,1
2025,W001,07-062G,4.0,2,1
2025,W001,07-064G,4.0,3,1
2025,W001,07-066C,4.0,1,1
2025,W001,07-066Z,4.0,4,1
2025,W001,07-067W,4.0,3,1
2025,W001,07-067Y,4.0,3,1
2025,W001,07-068G,4.0,4,1
2025,W001,07-070W,4.0,4,1
2025,W001,07-070X,4.0,4,1
2025,W001,07-070Y,4.0,4,1
2025,W001,07-071W,4.0,2,1
2025,W001,07-071X,4.0,4,1
2025,W001,07-072C,4.0,3,1
2025,W001,07-072X,4.0,4,1
2025,W001,07-072Y,4.0,4,1
2025,W001,07-073Y,4.0,4,1
2025,W001,07-073Z,4.0,4,1
2025,W001,07-075C,4.0,3,1
2025,W001,07-077W,4.0,3,1
2025,W001,07-078B,4.0,3,2
2025,W001,07-078E,4.0,3,1
2025,W001,07-079G,4.0,3,1
2025,W001,07-080H,4.0,4,1
2025,W001,07-084C,4.0,2,1
2025,W001,07-084D,4.0,4,1
2025,W001,07-085C,4.0,3,1
2025,W001,07-085H,4.0,4,1
2025,W001,07-088F,4.0,4,1
2025,W001,07-092G,4.0,3,1
2025,W001,07-095B,4.0,2,1
2025,W001,07-096A,4.0,2,1
2025,W001,07-099A,4.0,3,1
2025,W001,07-100I,4.0,3,1
2025,W001,07-103Y,4.0,3,1
2025,W001,07-106G,4.0,2,1
2025,W001,07-108W,4.0,3,1
2025,W001,07-110X,4.0,4,1
2025,W001,07-111W,4.0,2,1
2025,W001,07-112E,4.0,4,1
2025,W001,07-113E,4.0,4,1
2025,W001,07-114I,4.0,4,1
2025,W001,07-115H,4.0,4,1
2025,W001,07-116W,4.0,2,1
2025,W001,07-117H,4.0,4,1
2025,W001,07-118B,4.0,4,1
2025,W001,07-118H,4.0,4,1
2025,W001,07-119W,4.0,4,1
2025,W001,07-119X,4.0,4,1
2025,W001,07-124X,4.0,3,1
2025,W001,07-125Z,4.0,2,1
2025,W001,07-126C,4.0,3,1
2025,W001,07-126Z,4.0,3,1
2025,W001,07-128Y,4.0,3,1
2025,W001,07-131H,4.0,4,1
2025,W001,07-132H,4.0,3,1
2025,W001,07-134E,4.0,3,2
2025,W001,07-137H,4.0,3,1
2025,W001,07-138I,4.0,3,1
2025,W001,07-138X,4.0,4,1
2025,W001,07-138Z,4.0,2,1
2025,W001,07-140Z,4.0,4,1
2025,W001,07-143Z,4.0,4,1
2025,W001,07-144C,4.0,3,1
2025,W001,07-144E,4.0,2,1
2025,W001,07-145E,4.0,3,1
2025,W001,07-148G,4.0,3,1
2025,W001,07-152B,4.0,3,1
2025,W001,07-152G,4.0,4,2
2025,W001,07-154G,4.0,4,1
2025,invalid,07-071C,4.0,3,1
2025,W001,07-001X,3.0,3,1
2025,W001,07-019Y,3.0,2,1
2025,W001,07-022C,3.0,3,2
2025,W001,07-024A,3.0,3,1
2025,W001,07-026H,3.0,3,2
2025,W001,07-027W,3.0,3,1
2025,W001,07-027Z,3.0,3,1
2025,W001,07-032G,3.0,2,1
2025,W001,07-034A,3.0,1,1
2025,W001,07-034B,3.0,3,2
2025,W001,07-034C,3.0,2,2
2025,W001,07-034W,3.0,3,1
2025,W001,07-035C,3.0,3,2
2025,W001,07-036C,3.0,2,2
2025,W001,07-037B,3.0,2,2
2025,W001,07-037W,3.0,2,1
2025,W001,07-038B,3.0,3,2
2025,W001,07-039X,3.0,2,1
2025,W001,07-040W,3.0,2,1
2025,W001,07-041E,3.0,2,1
2025,W001,07-042F,3.0,2,1
2025,W001,07-043C,3.0,3,2
2025,W001,07-044D,3.0,3,1
2025,W001,07-047D,3.0,2,2
2025,W001,07-048C,3.0,2,2
2025,W001,07-048X,3.0,3,1
2025,W001,07-049I,3.0,3,1
2025,W001,07-051G,3.0,3,2
2025,W001,07-052D,3.0,2,1
2025,W001,07-052E,3.0,2,1
2025,W001,07-053D,3.0,2,1
2025,W001,07-053G,3.0,3,1
2025,W001,07-054B,3.0,3,1
2025,W001,07-054Y,3.0,3,1
2025,W001,07-057X,3.0,2,1
2025,W001,07-058H,3.0,3,1
2025,W001,07-059A,3.0,2,1
2025,W001,07-059Z,3.0,2,1
2025,W001,07-062W,3.0,2,1
2025,W001,07-062Y,3.0,3,1
2025,W001,07-063G,3.0,3,1
2025,W001,07-063W,3.0,3,1
2025,W001,07-066B,3.0,3,1
2025,W001,07-066G,3.0,3,1
2025,W001,07-068W,3.0,2,1
2025,W001,07-068Z,3.0,2,1
2025,W001,07-070B,3.0,2,1
2025,W001,07-071H,3.0,2,1
2025,W001,07-072H,3.0,3,1
2025,W001,07-073A,3.0,2,1
2025,W001,07-073E,3.0,2,1
2025,W001,07-073F,3.0,2,1
2025,W001,07-074A,3.0,2,1
2025,W001,07-075I,3.0,2,1
2025,W001,07-076A,3.0,2,1
2025,W001,07-076Y,3.0,2,1
2025,W001,07-078D,3.0,3,1
2025,W001,07-079Y,3.0,3,1
2025,W001,07-080A,3.0,3,1
2025,W001,07-080C,3.0,2,1
2025,W001,07-080X,3.0,3,1
2025,W001,07-080Y,3.0,3,1
2025,W001,07-083D,3.0,3,1
2025,W001,07-085B,3.0,3,1
2025,W001,07-086I,3.0,2,2
2025,W001,07-088Y,3.0,3,1
2025,W001,07-089C,3.0,3,1
2025,W001,07-089W,3.0,2,1
2025,W001,07-090Y,3.0,2,1
2025,W001,07-091F,3.0,2,1
2025,W001,07-092H,3.0,3,1
2025,W001,07-095A,3.0,2,1
2025,W001,07-095G,3.0,3,1
2025,W001,07-097A,3.0,2,1
2025,W001,07-100B,3.0,3,1
2025,W001,07-100Z,3.0,3,1
2025,W001,07-101I,3.0,2,1
2025,W001,07-103H,3.0,2,1
2025,W001,07-104F,3.0,2,1
2025,W001,07-105B,3.0,3,1
2025,W001,07-107A,3.0,3,1
2025,W001,07-107C,3.0,2,1
2025,W001,07-116G,3.0,2,1
2025,W001,07-116X,3.0,3,1
2025,W001,07-117G,3.0,3,2
2025,W001,07-120W,3.0,3,1
2025,W001,07-121B,3.0,2,1
2025,W001,07-121G,3.0,3,1
2025,W001,07-122G,3.0,3,1
2025,W001,07-122H,3.0,3,1
2025,W001,07-122Y,3.0,2,1
2025,W001,07-123G,3.0,3,1
2025,W001,07-124Y,3.0,2,1
2025,W001,07-125D,3.0,3,1
2025,W001,07-125F,3.0,3,1
2025,W001,07-127E,3.0,3,1
2025,W001,07-127W,3.0,3,1
2025,W001,07-128A,3.0,1,1
2025,W001,07-129F,3.0,3,1
2025,W001,07-129W,3.0,2,1
2025,W001,07-130C,3.0,3,1
2025,W001,07-131G,3.0,3,2
2025,W001,07-135D,3.0,3,1
2025,W001,07-135F,3.0,3,1
2025,W001,07-137Z,3.0,3,1
2025,W001,07-138H,3.0,3,1
2025,W001,07-139E,3.0,2,1
2025,W001,07-139H,3.0,3,1
2025,W001,07-140C,3.0,3,1
2025,W001,07-142Z,3.0,2,1
2025,W001,07-143G,3.0,3,1
2025,W001,07-146X,3.0,3,1
2025,W001,07-146Z,3.0,1,1
2025,W001,07-148C,3.0,2,1
2025,W001,07-148I,3.0,2,1
2025,W001,07-149I,3.0,3,1
2025,W001,07-150B,3.0,2,1
2025,W001,07-150W,3.0,2,1
2025,W001,07-151Z,3.0,2,1
2025,W001,07-153B,3.0,3,1
2025,W001,07-153G,3.0,2,1
2025,W001,07-153Y,3.0,2,1
2025,invalid,07-041C,3.0,2,2
2025,invalid,07-108H,3.0,2,1
2025,invalid,07-109H,3.0,3,1
2025,invalid,34-008X,3.0,2,1
2025,W001,07-001W,2.0,2,1
2025,W001,07-022F,2.0,2,1
2025,W001,07-022W,2.0,2,1
2025,W001,07-023G,2.0,2,1
2025,W001,07-023W,2.0,2,1
2025,W001,07-026I,2.0,2,1
2025,W001,07-026Z,2.0,1,1
2025,W001,07-027F,2.0,1,1
2025,W001,07-028A,2.0,2,1
2025,W001,07-028W,2.0,2,1
2025,W001,07-028X,2.0,2,1
2025,W001,07-029D,2.0,1,1
2025,W001,07-029Y,2.0,1,1
2025,W001,07-029Z,2.0,1,1
2025,W001,07-030B,2.0,1,1
2025,W001,07-030X,2.0,2,1
2025,W001,07-031A,2.0,1,1
2025,W001,07-031H,2.0,2,1
2025,W001,07-032A,2.0,2,1
2025,W001,07-033C,2.0,2,2
2025,W001,07-033I,2.0,1,1
2025,W001,07-033W,2.0,2,1
2025,W001,07-033Z,2.0,2,1
2025,W001,07-034D,2.0,1,1
2025,W001,07-034H,2.0,2,1
2025,W001,07-036D,2.0,2,1
2025,W001,07-036Z,2.0,1,1
2025,W001,07-037I,2.0,2,1
2025,W001,07-039E,2.0,1,1
2025,W001,07-039I,2.0,2,1
2025,W001,07-039W,2.0,2,1
2025,W001,07-041F,2.0,1,1
2025,W001,07-043B,2.0,2,1
2025,W001,07-046F,2.0,2,1
2025,W001,07-047A,2.0,2,1
2025,W001,07-047B,2.0,2,1
2025,W001,07-048A,2.0,1,1
2025,W001,07-048D,2.0,1,1
2025,W001,07-049B,2.0,2,1
2025,W001,07-051A,2.0,2,1
2025,W001,07-051B,2.0,1,1
2025,W001,07-051H,2.0,1,1
2025,W001,07-053F,2.0,1,1
2025,W001,07-054E,2.0,2,1
2025,W001,07-056Z,2.0,2,1
2025,W001,07-057B,2.0,2,1
2025,W001,07-057C,2.0,2,1
2025,W001,07-057Y,2.0,1,1
2025,W001,07-058A,2.0,1,1
2025,W001,07-058D,2.0,2,1
2025,W001,07-058Z,2.0,1,1
2025,W001,07-059X,2.0,1,1
2025,W001,07-060X,2.0,1,1
2025,W001,07-060Y,2.0,1,1
2025,W001,07-061B,2.0,2,1
2025,W001,07-061Y,2.0,1,1
2025,W001,07-061Z,2.0,2,1
2025,W001,07-063A,2.0,2,1
2025,W001,07-063Z,2.0,1,1
2025,W001,07-065F,2.0,2,1
2025,W001,07-065X,2.0,2,1
2025,W001,07-065Z,2.0,2,1
2025,W001,07-066W,2.0,2,1
2025,W001,07-067C,2.0,1,1
2025,W001,07-067Z,2.0,1,1
2025,W001,07-068A,2.0,1,1
2025,W001,07-069W,2.0,2,1
2025,W001,07-069X,2.0,2,1
2025,W001,07-069Z,2.0,1,1
2025,W001,07-070F,2.0,1,1
2025,W001,07-071E,2.0,1,1
2025,W001,07-072D,2.0,1,1
2025,W001,07-073B,2.0,2,1
2025,W001,07-074Z,2.0,2,1
2025,W001,07-075A,2.0,2,1
2025,W001,07-075D,2.0,2,1
2025,W001,07-075F,2.0,1,1
2025,W001,07-075W,2.0,2,1
2025,W001,07-076I,2.0,2,1
2025,W001,07-076W,2.0,2,1
2025,W001,07-076X,2.0,2,1
2025,W001,07-076Z,2.0,2,1
2025,W001,07-077A,2.0,2,1
2025,W001,07-078I,2.0,2,1
2025,W001,07-078X,2.0,2,1
2025,W001,07-078Z,2.0,2,1
2025,W001,07-079B,2.0,2,1
2025,W001,07-079C,2.0,1,1
2025,W001,07-079I,2.0,2,1
2025,W001,07-079W,2.0,2,1
2025,W001,07-079X,2.0,2,1
2025,W001,07-079Z,2.0,2,1
2025,W001,07-080G,2.0,2,1
2025,W001,07-080I,2.0,2,1
2025,W001,07-081A,2.0,2,1
2025,W001,07-081D,2.0,2,1
2025,W001,07-081E,2.0,2,1
2025,W001,07-081F,2.0,1,1
2025,W001,07-081G,2.0,2,1
2025,W001,07-081H,2.0,2,1
2025,W001,07-081I,2.0,2,1
2025,W001,07-081Y,2.0,1,1
2025,W001,07-082I,2.0,2,1
2025,W001,07-082Y,2.0,2,1
2025,W001,07-083A,2.0,2,1
2025,W001,07-083B,2.0,2,1
2025,W001,07-083W,2.0,2,1
2025,W001,07-084A,2.0,2,1
2025,W001,07-085G,2.0,2,1
2025,W001,07-085W,2.0,2,1
2025,W001,07-085Y,2.0,2,1
2025,W001,07-086B,2.0,2,1
2025,W001,07-086F,2.0,2,1
2025,W001,07-087D,2.0,2,1
2025,W001,07-087X,2.0,2,1
2025,W001,07-088D,2.0,2,1
2025,W001,07-088X,2.0,2,1
2025,W001,07-089B,2.0,2,1
2025,W001,07-089G,2.0,2,1
2025,W001,07-090F,2.0,2,1
2025,W001,07-090X,2.0,1,1
2025,W001,07-091I,2.0,2,1
2025,W001,07-091Y,2.0,1,1
2025,W001,07-092B,2.0,1,1
2025,W001,07-092W,2.0,2,1
2025,W001,07-092Y,2.0,2,1
2025,W001,07-093A,2.0,2,1
2025,W001,07-093C,2.0,1,1
2025,W001,07-094A,2.0,2,1
2025,W001,07-094C,2.0,2,1
2025,W001,07-094D,2.0,1,1
2025,W001,07-094I,2.0,2,1
2025,W001,07-095C,2.0,1,1
2025,W001,07-096B,2.0,1,1
2025,W001,07-096C,2.0,1,1
2025,W001,07-096D,2.0,2,1
2025,W001,07-096Z,2.0,2,1
2025,W001,07-097C,2.0,2,1
2025,W001,07-097F,2.0,2,1
2025,W001,07-097I,2.0,2,1
2025,W001,07-098C,2.0,1,1
2025,W001,07-098D,2.0,2,1
2025,W001,07-098E,2.0,2,1
2025,W001,07-098G,2.0,1,1
2025,W001,07-099Y,2.0,2,1
2025,W001,07-101A,2.0,2,1
2025,W001,07-101F,2.0,1,1
2025,W001,07-101W,2.0,1,1
2025,W001,07-102B,2.0,2,1
2025,W001,07-103F,2.0,2,1
2025,W001,07-103G,2.0,2,1
2025,W001,07-104D,2.0,2,1
2025,W001,07-104I,2.0,2,1
2025,W001,07-105I,2.0,2,1
2025,W001,07-106F,2.0,1,1
2025,W001,07-107B,2.0,2,1
2025,W001,07-110W,2.0,2,1
2025,W001,07-112Y,2.0,2,1
2025,W001,07-113F,2.0,1,1
2025,W001,07-113Y,2.0,2,1
2025,W001,07-114F,2.0,2,1
2025,W001,07-115E,2.0,1,1
2025,W001,07-117W,2.0,1,1
2025,W001,07-119G,2.0,1,1
2025,W001,07-120G,2.0,2,1
2025,W001,07-120I,2.0,2,1
2025,W001,07-122F,2.0,1,1
2025,W001,07-123W,2.0,2,1
2025,W001,07-123X,2.0,2,1
2025,W001,07-123Z,2.0,2,1
2025,W001,07-124E,2.0,2,1
2025,W001,07-124G,2.0,2,1
2025,W001,07-126H,2.0,1,1
2025,W001,07-127D,2.0,1,1
2025,W001,07-127F,2.0,2,1
2025,W001,07-128F,2.0,2,1
2025,W001,07-129D,2.0,2,1
2025,W001,07-130B,2.0,1,1
2025,W001,07-131Z,2.0,1,1
2025,W001,07-132F,2.0,2,1
2025,W001,07-132I,2.0,2,1
2025,W001,07-134B,2.0,2,1
2025,W001,07-135E,2.0,1,1
2025,W001,07-135W,2.0,1,1
2025,W001,07-136G,2.0,1,1
2025,W001,07-137C,2.0,1,1
2025,W001,07-137F,2.0,2,1
2025,W001,07-139F,2.0,2,1
2025,W001,07-139Z,2.0,1,1
2025,W001,07-141G,2.0,2,1
2025,W001,07-143B,2.0,1,1
2025,W001,07-143E,2.0,1,1
2025,W001,07-144W,2.0,2,1
2025,W001,07-144X,2.0,2,1
2025,W001,07-146C,2.0,2,1
2025,W001,07-148H,2.0,2,1
2025,W001,07-149D,2.0,2,1
2025,W001,07-149F,2.0,2,1
2025,W001,07-150G,2.0,1,1
2025,W001,07-150X,2.0,1,1
2025,W001,07-151H,2.0,2,1
2025,W001,07-151X,2.0,2,1
2025,W001,07-151Y,2.0,1,1
2025,W001,07-153W,2.0,1,1
2025,W001,07-154W,2.0,1,1
2025,W001,07-154Y,2.0,1,1
2025,invalid,07-108C,2.0,2,1
2025,invalid,07-109F,2.0,1,1
2025,invalid,07-147E,2.0,1,1
2025,invalid,07-147G,2.0,1,1
2025,No LP Track,MMV,1.0,1,1
2025,W001,07-005X,1.0,1,1
2025,W001,07-005Z,1.0,1,1
2025,W001,07-013Z,1.0,1,1
2025,W001,07-023A,1.0,1,1
2025,W001,07-024D,1.0,1,1
2025,W001,07-025C,1.0,1,1
2025,W001,07-025E,1.0,1,1
2025,W001,07-026E,1.0,1,1
2025,W001,07-026W,1.0,1,1
2025,W001,07-029A,1.0,1,1
2025,W001,07-030D,1.0,1,1
2025,W001,07-035E,1.0,1,1
2025,W001,07-036Y,1.0,1,1
2025,W001,07-037C,1.0,1,1
2025,W001,07-038G,1.0,1,1
2025,W001,07-039D,1.0,1,1
2025,W001,07-042W,1.0,1,1
2025,W001,07-044A,1.0,1,1
2025,W001,07-045D,1.0,1,1
2025,W001,07-045G,1.0,1,1
2025,W001,07-045X,1.0,1,1
2025,W001,07-046G,1.0,1,1
2025,W001,07-046Y,1.0,1,1
2025,W001,07-051D,1.0,1,1
2025,W001,07-051E,1.0,1,1
2025,W001,07-052B,1.0,1,1
2025,W001,07-052I,1.0,1,1
2025,W001,07-052W,1.0,1,1
2025,W001,07-053X,1.0,1,1
2025,W001,07-054D,1.0,1,1
2025,W001,07-054Z,1.0,1,1
2025,W001,07-055E,1.0,1,1
2025,W001,07-055X,1.0,1,1
2025,W001,07-056F,1.0,1,1
2025,W001,07-056X,1.0,1,1
2025,W001,07-057H,1.0,1,1
2025,W001,07-059F,1.0,1,1
2025,W001,07-062A,1.0,1,1
2025,W001,07-064F,1.0,1,1
2025,W001,07-065C,1.0,1,1
2025,W001,07-065G,1.0,1,1
2025,W001,07-067D,1.0,1,1
2025,W001,07-068Y,1.0,1,1
2025,W001,07-069Y,1.0,1,1
2025,W001,07-070D,1.0,1,1
2025,W001,07-070E,1.0,1,1
2025,W001,07-072W,1.0,1,1
2025,W001,07-072Z,1.0,1,1
2025,W001,07-076G,1.0,1,1
2025,W001,07-077B,1.0,1,1
2025,W001,07-077D,1.0,1,1
2025,W001,07-077X,1.0,1,1
2025,W001,07-077Y,1.0,1,1
2025,W001,07-078A,1.0,1,1
2025,W001,07-078W,1.0,1,1
2025,W001,07-079A,1.0,1,1
2025,W001,07-079D,1.0,1,1
2025,W001,07-080Z,1.0,1,1
2025,W001,07-081C,1.0,1,1
2025,W001,07-081W,1.0,1,1
2025,W001,07-082A,1.0,1,1
2025,W001,07-082B,1.0,1,1
