Date,SKU,SoldUnits,CorporateBaselineQty,Recent28BaselineQty,Recent7BaselineQty,HybridBaselineQty,HasAnyPromotion,Division,Department,Class,KeyCategoryView,HybridAbsError
2026-05-22,58660-4SK-M,28.0,0.0,12.178571428571429,15.428571428571429,11.571428571428571,True,Kids Unders,U G underwear,U G unders bottom,Underwear,16.42857142857143
2026-05-22,80467-5NR-100,19.0,0.0,1.6071428571428572,3.4285714285714284,2.571428571428571,True,Girls,G dress,G SS dress,Dress,16.42857142857143
2026-05-22,84090-5KP-120,25.0,0.0,9.785714285714286,11.428571428571429,8.571428571428571,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.42857142857143
2026-05-16,67377-SR4-110,2.0,54.0,6.535714285714286,3.4285714285714284,18.401785714285715,True,Girls,G pant,G k pant,Pant,16.401785714285715
2026-05-22,84621-6HA-110,21.0,0.0,3.7857142857142856,6.142857142857143,4.607142857142858,True,Girls,G dress,G SL dress,Dress,16.392857142857142
2026-05-24,58661-4ON-S,3.0,63.0,4.857142857142857,4.142857142857143,19.392857142857142,True,Kids Unders,U G underwear,U G unders bottom,Underwear,16.392857142857142
2026-05-15,50763-4SJ-S,4.0,54.0,9.178571428571429,2.7142857142857144,20.38392857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,16.38392857142857
2026-05-26,84434-66I-110,32.0,0.0,9.642857142857142,20.857142857142858,15.642857142857142,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.357142857142858
2026-05-23,58665-4TE-XS,12.0,83.0,9.392857142857142,10.142857142857142,28.357142857142858,True,Kids Unders,U B underwear,U B unders bottom,Underwear,16.357142857142858
2026-05-21,50764-4SV-XL,1.0,63.0,2.142857142857143,0.8571428571428571,17.357142857142858,True,Kids Unders,U B underwear,U B unders bottom,Underwear,16.357142857142858
2026-06-04,84505-5ZU-110,8.0,7.0,26.607142857142858,30.142857142857142,24.357142857142858,True,Girls,G dress,G SL dress,Dress,16.357142857142858
2026-05-17,67377-SR4-120,16.0,91.0,12.785714285714286,7.571428571428571,32.339285714285715,True,Girls,G pant,G k pant,Pant,16.339285714285715
2026-05-24,58660-4NA-XL,1.0,60.0,3.107142857142857,3.0,17.330357142857142,True,Kids Unders,U G underwear,U G unders bottom,Underwear,16.330357142857142
2026-05-24,43205-015-110,7.0,65.0,6.035714285714286,9.428571428571429,23.32142857142857,True,Girls,G short,G k short,Short,16.32142857142857
2026-06-07,81718-1SA-120,25.0,0.0,7.928571428571429,11.571428571428571,8.678571428571429,True,Girls,G dress,G SL dress,Dress,16.32142857142857
2026-05-18,45346-5HB-130,26.0,0.0,12.928571428571429,7.285714285714286,9.696428571428571,True,Girls,G short,G k short,Short,16.30357142857143
2026-05-18,84433-66J-120,29.0,0.0,16.928571428571427,10.142857142857142,12.69642857142857,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.30357142857143
2026-05-18,65642-5LG-100,29.0,0.0,16.928571428571427,13.142857142857142,12.69642857142857,True,Girls,G dress,G SS dress,Dress,16.30357142857143
2026-06-07,81644-1SA-140,21.0,0.0,6.285714285714286,4.857142857142857,4.714285714285714,True,Kids Unisex,KU top,KU SS top,Top,16.285714285714285
2026-06-03,84505-5ZX-120,8.0,2.0,22.214285714285715,31.714285714285715,24.285714285714285,True,Girls,G dress,G SL dress,Dress,16.285714285714285
2026-05-25,81644-1SA-130,24.0,0.0,9.714285714285714,10.285714285714286,7.714285714285715,True,Kids Unisex,KU top,KU SS top,Top,16.285714285714285
2026-05-22,67377-3KM-110,7.0,69.0,8.035714285714286,5.142857142857143,23.276785714285715,True,Girls,G pant,G k pant,Pant,16.276785714285715
2026-05-20,84428-6AQ-140,26.0,0.0,11.607142857142858,13.0,9.75,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.25
2026-05-25,84434-66I-150,23.0,0.0,4.25,9.0,6.75,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.25
2026-05-25,84428-1WC-100,32.0,0.0,10.035714285714286,21.0,15.75,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.25
2026-06-08,84505-5ZX-120,1.0,3.0,22.0,11.428571428571429,17.25,True,Girls,G dress,G SL dress,Dress,16.25
2026-05-28,80681-6GV-140,1.0,0.0,9.892857142857142,23.0,17.25,True,Girls,G dress,G SL dress,Dress,16.25
2026-06-07,80681-6GV-110,2.0,0.0,24.321428571428573,0.8571428571428571,18.24107142857143,True,Girls,G dress,G SL dress,Dress,16.24107142857143
2026-05-25,67377-3KM-100,6.0,72.0,5.642857142857143,4.571428571428571,22.232142857142858,True,Girls,G pant,G k pant,Pant,16.232142857142858
2026-06-08,84505-5ZU-110,7.0,10.0,27.642857142857142,14.0,23.232142857142858,True,Girls,G dress,G SL dress,Dress,16.232142857142858
2026-05-18,84434-65Z-110,21.0,0.0,6.357142857142857,5.0,4.767857142857142,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.232142857142858
2026-05-17,65642-5P5-120,27.0,0.0,14.357142857142858,7.857142857142857,10.767857142857142,True,Girls,G dress,G SS dress,Dress,16.232142857142858
2026-05-24,58662-011-M,1.0,60.0,2.9642857142857144,2.5714285714285716,17.223214285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,16.223214285714285
2026-05-21,67377-3KT-90,3.0,67.0,3.2857142857142856,1.7142857142857142,19.214285714285715,True,Girls,G pant,G k pant,Pant,16.214285714285715
2026-05-18,84460-61J-90,22.0,0.0,7.535714285714286,7.714285714285714,5.785714285714286,True,Girls,G dress,G SL dress,Dress,16.214285714285715
2026-05-21,84428-1WC-110,31.0,0.0,11.535714285714286,19.714285714285715,14.785714285714286,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.214285714285715
2026-05-19,43205-5HC-120,28.0,0.0,15.714285714285714,13.428571428571429,11.785714285714285,True,Girls,G short,G k short,Short,16.214285714285715
2026-05-22,84434-66I-100,28.0,0.0,7.428571428571429,15.714285714285714,11.785714285714285,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.214285714285715
2026-06-07,80681-6GV-130,2.0,0.0,19.535714285714285,24.285714285714285,18.214285714285715,True,Girls,G dress,G SL dress,Dress,16.214285714285715
2026-05-26,84428-1WC-140,34.0,0.0,15.142857142857142,23.714285714285715,17.785714285714285,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,16.214285714285715
2026-05-14,82912-2RO-110,30.0,33.0,7.392857142857143,4.857142857142857,13.794642857142858,True,Girls,G dress,G SL dress,Dress,16.205357142857142
2026-05-20,43205-GK3-110,10.0,77.0,9.25,9.0,26.1875,True,Girls,G short,G k short,Short,16.1875
2026-05-30,45346-5HR-120,4.0,25.0,13.357142857142858,18.571428571428573,20.17857142857143,True,Girls,G short,G k short,Short,16.17857142857143
2026-05-26,84448-61J-120,33.0,0.0,18.321428571428573,22.428571428571427,16.82142857142857,True,Girls,G dress,G SL dress,Dress,16.17857142857143
2026-05-17,84505-6H6-110,24.0,0.0,9.821428571428571,10.428571428571429,7.821428571428571,True,Girls,G dress,G SL dress,Dress,16.17857142857143
2026-05-21,84505-5ZU-140,24.0,0.0,4.535714285714286,10.428571428571429,7.821428571428571,True,Girls,G dress,G SL dress,Dress,16.17857142857143
2026-05-21,58663-4SX-XL,2.0,68.0,1.5357142857142858,0.14285714285714285,18.151785714285715,True,Kids Unders,U B underwear,U B unders bottom,Underwear,16.151785714285715
2026-05-25,80617-6FN-90,20.0,0.0,3.4642857142857144,5.142857142857143,3.8571428571428577,True,Baby Apparel,Bby sets,Bby SS set,Set,16.142857142857142
2026-05-19,84505-5ZU-110,29.0,0.0,8.75,17.142857142857142,12.857142857142858,True,Girls,G dress,G SL dress,Dress,16.142857142857142
2026-05-24,81623-48A-120,4.0,65.0,5.178571428571429,4.714285714285714,20.133928571428573,True,Kids Unisex,KU top,KU SS top,Top,16.133928571428573
2026-05-20,67377-SR4-140,2.0,52.0,6.821428571428571,4.714285714285714,18.11607142857143,True,Girls,G pant,G k pant,Pant,16.11607142857143
2026-05-21,58665-4TG-S,9.0,72.0,5.357142857142857,9.428571428571429,25.07142857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,16.07142857142857
2026-05-21,52309-4SL-XL,5.0,62.0,6.25,7.428571428571429,21.07142857142857,True,Kids Unders,U G underwear,U G unders bottom,Underwear,16.07142857142857
2026-05-15,58661-4PX-M,3.0,41.0,11.75,4.714285714285714,19.0625,True,Kids Unders,U G underwear,U G unders bottom,Underwear,16.0625
2026-05-14,67501-SR4-120,2.0,57.0,5.071428571428571,2.7142857142857144,18.053571428571427,True,Boys,B pant,B k pant,Pant,16.053571428571427
2026-05-22,81700-5HO-110,23.0,0.0,4.964285714285714,9.285714285714286,6.964285714285715,True,Girls,G short,G k short,Short,16.035714285714285
2026-05-21,65642-5LG-120,32.0,0.0,21.321428571428573,17.285714285714285,15.99107142857143,True,Girls,G dress,G SS dress,Dress,16.00892857142857
2026-06-05,45346-5HB-120,8.0,33.0,21.0,13.571428571428571,24.0,True,Girls,G short,G k short,Short,16.0
2026-05-25,82778-5HO-110,25.0,0.0,7.857142857142857,12.0,9.0,True,Boys,B swimwear,B swim rash guard,Swim,16.0
2026-06-02,84460-5ZO-110,11.0,6.0,27.321428571428573,34.0,27.0,True,Girls,G dress,G SL dress,Dress,16.0
2026-05-21,84448-6HA-110,22.0,0.0,5.821428571428571,8.0,6.0,True,Girls,G dress,G SL dress,Dress,16.0
2026-05-30,58665-4TG-XS,3.0,22.0,8.964285714285714,18.0,19.0,True,Kids Unders,U B underwear,U B unders bottom,Underwear,16.0
2026-05-18,58662-4O4-S,18.0,76.0,20.0,9.714285714285714,34.0,True,Kids Unders,U B underwear,U B unders bottom,Underwear,16.0
2026-05-21,43205-5HC-130,24.0,0.0,9.857142857142858,10.714285714285714,8.035714285714285,True,Girls,G short,G k short,Short,15.964285714285715
2026-05-25,67515-4NA-M,5.0,68.0,4.285714285714286,5.285714285714286,20.964285714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.964285714285715
2026-05-30,50754-4SN-S,7.0,34.0,11.178571428571429,19.285714285714285,22.964285714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.964285714285715
2026-05-22,84620-6GV-120,27.0,0.0,14.035714285714286,14.714285714285714,11.035714285714285,True,Girls,G short,G w short,Short,15.964285714285715
2026-05-14,58663-4SX-L,2.0,61.0,3.607142857142857,2.5714285714285716,17.955357142857142,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.955357142857142
2026-05-18,67377-3KT-100,3.0,62.0,4.607142857142857,3.4285714285714284,18.955357142857142,True,Girls,G pant,G k pant,Pant,15.955357142857142
2026-05-25,65642-5LG-110,38.0,0.0,24.821428571428573,29.428571428571427,22.07142857142857,True,Girls,G dress,G SS dress,Dress,15.92857142857143
2026-05-24,81346-SR4-90,4.0,63.0,4.285714285714286,5.571428571428571,19.92857142857143,True,Kids Unisex,KU short,KU k short,Short,15.92857142857143
2026-06-07,58660-4NA-M,5.0,43.0,11.892857142857142,13.571428571428571,20.92857142857143,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.92857142857143
2026-05-24,81346-SR4-100,9.0,68.0,6.642857142857143,10.571428571428571,24.92857142857143,True,Kids Unisex,KU short,KU k short,Short,15.92857142857143
2026-05-24,82912-2RO-85,23.0,115.0,5.178571428571429,13.571428571428571,38.92857142857143,True,Girls,G dress,G SL dress,Dress,15.92857142857143
2026-05-23,84460-6GS-120,41.0,0.0,21.892857142857142,33.42857142857143,25.071428571428573,True,Girls,G dress,G SL dress,Dress,15.928571428571427
2026-05-18,82778-5HO-100,20.0,0.0,5.464285714285714,5.428571428571429,4.098214285714286,True,Boys,B swimwear,B swim rash guard,Swim,15.901785714285715
2026-05-18,67848-5ZE-120,22.0,0.0,5.214285714285714,8.142857142857142,6.107142857142857,True,Girls,G dress,G SL dress,Dress,15.892857142857142
2026-05-22,82717-5XY-75,25.0,0.0,7.678571428571429,12.142857142857142,9.107142857142858,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,15.892857142857142
2026-05-25,84460-5ZO-90,37.0,0.0,16.607142857142858,28.142857142857142,21.107142857142858,True,Girls,G dress,G SL dress,Dress,15.892857142857142
2026-05-14,58661-4PX-M,5.0,48.0,11.857142857142858,5.142857142857143,20.892857142857142,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.892857142857142
2026-05-15,80681-6GV-130,19.0,0.0,4.142857142857143,3.857142857142857,3.1071428571428577,True,Girls,G dress,G SL dress,Dress,15.892857142857142
2026-05-25,84130-461-100,25.0,0.0,4.75,12.142857142857142,9.107142857142858,True,Girls,G dress,G SL dress,Dress,15.892857142857142
2026-05-16,58660-4ON-M,4.0,49.0,10.178571428571429,3.2857142857142856,19.88392857142857,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.88392857142857
2026-05-16,50754-4SS-S,3.0,57.0,6.178571428571429,2.142857142857143,18.88392857142857,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.88392857142857
2026-05-18,81338-6AN-120,19.0,0.0,4.178571428571429,3.5714285714285716,3.1339285714285716,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,15.866071428571429
2026-06-01,58663-011-XL,1.0,19.0,10.607142857142858,16.142857142857142,16.857142857142858,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.857142857142858
2026-05-25,58662-4SM-M,8.0,62.0,5.071428571428571,11.142857142857142,23.857142857142858,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.857142857142858
2026-05-18,84478-5HO-120,18.0,0.0,2.5357142857142856,2.857142857142857,2.142857142857143,True,Girls,G sets,G SL set,Set,15.857142857142858
2026-06-02,43205-GK3-120,1.0,25.0,11.428571428571429,14.142857142857142,16.857142857142858,True,Girls,G short,G k short,Short,15.857142857142858
2026-06-06,58663-011-L,1.0,37.0,10.142857142857142,10.142857142857142,16.857142857142858,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.857142857142858
2026-06-03,82912-2RO-130,6.0,37.0,16.785714285714285,15.857142857142858,21.839285714285715,True,Girls,G dress,G SL dress,Dress,15.839285714285715
2026-05-21,84460-64A-120,23.0,0.0,9.571428571428571,8.714285714285714,7.178571428571429,True,Girls,G dress,G SL dress,Dress,15.821428571428571
2026-05-26,84561-48B-75,23.0,0.0,6.357142857142857,9.571428571428571,7.178571428571429,True,Baby Apparel,Bby pant,Bby w pant,Pant,15.821428571428571
2026-05-23,58662-4SM-M,5.0,52.0,4.714285714285714,10.428571428571429,20.82142857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.82142857142857
2026-06-03,84433-68I-120,32.0,6.0,17.0,19.571428571428573,16.17857142857143,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,15.82142857142857
2026-05-18,84505-5ZX-120,27.0,0.0,14.928571428571429,14.714285714285714,11.196428571428571,True,Girls,G dress,G SL dress,Dress,15.803571428571429
2026-05-21,82897-1SA-120,10.0,83.0,6.107142857142857,6.714285714285714,25.785714285714285,True,Girls,G swimwear,G swim 1pc,Swim,15.785714285714285
2026-06-02,84505-5ZU-100,9.0,7.0,19.0,30.714285714285715,24.785714285714285,True,Girls,G dress,G SL dress,Dress,15.785714285714285
2026-05-25,81346-SR4-120,9.0,70.0,6.428571428571429,9.714285714285714,24.785714285714285,True,Kids Unisex,KU short,KU k short,Short,15.785714285714285
2026-05-22,82787-64I-120,25.0,0.0,9.928571428571429,12.285714285714286,9.214285714285715,True,Girls,G sets,G SL set,Set,15.785714285714285
2026-05-18,84460-5ZO-100,27.0,0.0,14.964285714285714,13.857142857142858,11.223214285714285,True,Girls,G dress,G SL dress,Dress,15.776785714285715
2026-05-22,84434-66A-120,20.0,0.0,5.642857142857143,5.0,4.232142857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,15.767857142857142
2026-05-25,84492-5WH-100,21.0,0.0,4.785714285714286,7.0,5.25,True,Kids Unisex,KU pant,KU w pant,Pant,15.75
2026-05-23,82897-1SA-110,4.0,58.0,4.392857142857143,7.0,19.75,True,Girls,G swimwear,G swim 1pc,Swim,15.75
2026-05-25,58665-4TG-S,14.0,86.0,6.214285714285714,11.0,29.75,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.75
2026-05-30,58660-4PX-M,1.0,31.0,6.25,12.0,16.75,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.75
2026-05-20,84428-1WC-85,21.0,0.0,5.071428571428571,7.0,5.25,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,15.75
2026-06-03,84460-5ZU-120,2.0,1.0,21.214285714285715,23.285714285714285,17.714285714285715,True,Girls,G dress,G SL dress,Dress,15.714285714285715
2026-06-08,45346-5HB-130,2.0,34.0,12.285714285714286,5.142857142857143,17.714285714285715,True,Girls,G short,G k short,Short,15.714285714285715
2026-05-18,84306-1WC-80,18.0,0.0,3.0714285714285716,2.857142857142857,2.303571428571429,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,15.696428571428571
2026-05-16,58663-4T4-M,2.0,50.0,6.928571428571429,4.285714285714286,17.69642857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.69642857142857
2026-05-30,58660-4SK-S,5.0,0.0,17.5,27.571428571428573,20.67857142857143,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.67857142857143
2026-05-25,45346-SR4-120,19.0,98.0,10.928571428571429,13.571428571428571,34.67857142857143,True,Girls,G short,G k short,Short,15.67857142857143
2026-05-17,84130-461-120,19.0,0.0,3.357142857142857,4.428571428571429,3.3214285714285716,True,Girls,G dress,G SL dress,Dress,15.678571428571429
2026-05-21,84448-6HA-100,22.0,0.0,4.428571428571429,8.428571428571429,6.321428571428571,True,Girls,G dress,G SL dress,Dress,15.678571428571429
2026-05-23,58663-4SZ-XS,2.0,57.0,2.0714285714285716,4.571428571428571,17.678571428571427,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.678571428571427
2026-05-27,82719-65Z-100,24.0,0.0,7.571428571428571,11.142857142857142,8.357142857142858,True,Girls,G swimwear,G swim 2pc,Swim,15.642857142857142
2026-05-18,84460-6GS-90,24.0,0.0,9.035714285714286,11.142857142857142,8.357142857142858,True,Girls,G dress,G SL dress,Dress,15.642857142857142
2026-05-14,58661-4ON-M,7.0,58.0,10.857142857142858,3.142857142857143,22.642857142857142,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.642857142857142
2026-05-18,84130-461-120,21.0,0.0,4.0,7.142857142857143,5.357142857142858,True,Girls,G dress,G SL dress,Dress,15.642857142857142
2026-05-24,84662-1NV-110,36.0,0.0,14.428571428571429,27.142857142857142,20.357142857142858,True,Girls,G dress,G SS dress,Dress,15.642857142857142
2026-05-25,84434-66I-110,30.0,0.0,8.928571428571429,19.142857142857142,14.357142857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,15.642857142857142
2026-05-21,50754-4SN-S,17.0,95.0,6.571428571428571,11.857142857142858,32.64285714285714,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.642857142857139
2026-05-26,58661-4PX-L,31.0,26.0,8.535714285714286,11.857142857142858,15.392857142857142,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.607142857142858
2026-06-08,81644-1SA-110,26.0,0.0,12.964285714285714,13.857142857142858,10.392857142857142,True,Kids Unisex,KU top,KU SS top,Top,15.607142857142858
2026-05-26,82778-5HO-120,29.0,0.0,10.571428571428571,17.857142857142858,13.392857142857142,True,Boys,B swimwear,B swim rash guard,Swim,15.607142857142858
2026-05-19,58662-4O4-XS,12.0,92.0,3.9642857142857144,6.142857142857143,27.607142857142858,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.607142857142858
2026-06-03,84505-5ZX-110,3.0,2.0,18.892857142857142,24.142857142857142,18.607142857142858,True,Girls,G dress,G SL dress,Dress,15.607142857142858
2026-05-17,58662-4SU-M,4.0,50.0,9.464285714285714,2.5714285714285716,19.598214285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.598214285714285
2026-05-16,45346-SR4-120,5.0,53.0,9.785714285714286,4.142857142857143,20.589285714285715,True,Girls,G short,G k short,Short,15.589285714285715
2026-05-20,58663-4TA-XL,5.0,60.0,3.0714285714285716,7.428571428571429,20.57142857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,15.57142857142857
2026-05-20,82897-1SA-140,3.0,58.0,4.321428571428571,5.428571428571429,18.57142857142857,True,Girls,G swimwear,G swim 1pc,Swim,15.57142857142857
2026-05-23,58660-4ON-XS,4.0,62.0,5.428571428571429,4.142857142857143,19.57142857142857,True,Kids Unders,U G underwear,U G unders bottom,Underwear,15.57142857142857
2026-05-21,67377-3KM-100,4.0,60.0,6.071428571428571,3.857142857142857,19.55357142857143,True,Girls,G pant,G k pant,Pant,15.55357142857143
2026-06-06,84460-5ZO-120,8.0,9.0,28.392857142857142,16.428571428571427,23.544642857142858,True,Girls,G dress,G SL dress,Dress,15.544642857142858
