WindowLabel,FDDay,ForecastName,Rows,ActualUnits,ForecastUnits,BiasUnits,BiasPct,WAPE
y2026_fd_b,9,Recent7BaselineQty,7826,7956.0,18217.95238095238,10261.952380952382,1.2898381574852165,1.567487849840791
y2026_fd_b,9,HybridBaselineQty,7826,7956.0,18234.4853934352,10278.4853934352,1.2919162133528406,1.571690065357369
y2026_fd_b,10,HorizonConsistentMLForecastQty,7811,9652.0,18820.066191507067,9168.066191507067,0.9498618101437077,1.2427381024361885
y2026_fd_b,10,FrozenChampionMLForecastQty,7811,9652.0,30431.606137237053,20779.606137237053,2.1528808679275855,2.401987954994284
y2026_fd_b,10,CorporateBaselineQty,7811,9652.0,11352.0,1700.0,0.1761292996270203,1.4705760464152506
y2026_fd_b,10,Recent28BaselineQty,7811,9652.0,17952.562496336242,8300.562496336242,0.8599836817588316,1.168558453787917
y2026_fd_b,10,Recent7BaselineQty,7811,9652.0,15713.045238095237,6061.045238095237,0.6279574428196475,0.9771147849939809
y2026_fd_b,10,HybridBaselineQty,7811,9652.0,17259.67369129361,7607.67369129361,0.7881966111990893,1.114804274024871
y2026_fd_b,11,HorizonConsistentMLForecastQty,7671,5855.0,17670.710734194625,11815.710734194625,2.0180547795379375,2.204300049931612
y2026_fd_b,11,FrozenChampionMLForecastQty,7671,5855.0,29335.190808269417,23480.190808269417,4.010280240524239,4.214203009251307
y2026_fd_b,11,CorporateBaselineQty,7671,5855.0,11332.0,5477.0,0.9354397950469684,2.148078565328779
y2026_fd_b,11,Recent28BaselineQty,7671,5855.0,17350.08377511812,11495.08377511812,1.9632935568092436,2.170847401414957
y2026_fd_b,11,Recent7BaselineQty,7671,5855.0,12767.39523809524,6912.39523809524,1.1805969663698104,1.4855947297791878
y2026_fd_b,11,HybridBaselineQty,7671,5855.0,16454.108496594938,10599.108496594938,1.8102661821682215,2.0411749350200923
y2026_fd_b,12,HorizonConsistentMLForecastQty,8783,8708.0,19369.141945960528,10661.141945960528,1.2242928279697436,1.53284706177198
y2026_fd_b,12,FrozenChampionMLForecastQty,8783,8708.0,30379.515293291,21671.515293291,2.4886903184762286,2.76463186315028
y2026_fd_b,12,CorporateBaselineQty,8783,8708.0,17017.0,8309.0,0.9541800643086816,2.1200045934772622
y2026_fd_b,12,Recent28BaselineQty,8783,8708.0,18761.498037359685,10053.498037359685,1.154512866026606,1.4659142428544008
y2026_fd_b,12,Recent7BaselineQty,8783,8708.0,12290.188095238094,3582.1880952380943,0.4113674891178335,0.9457064658660893
