SKU,FD1ToFD14Units,ML14DayForecastUnits,Recent14DayUnits,SelectedByMLThreshold,RecentFallbackWeight
84620-6GV-140,204,203.96067795092628,71.73955838742792,True,0.0
45346-015-130,203,203.06821941822503,112.94133178561287,True,0.0
84082-6DC-150,203,203.49911761453615,73.43610199794142,True,0.0
84414-5UO-70,203,202.72402539167982,40.23231990646296,True,0.0
58661-4PX-M,202,202.38443591785162,124.57477368627687,True,0.0
67522-5SB-120,202,202.0399259931632,79.25282294827342,True,0.0
84606-6AK-120,202,201.61290777133866,47.26085772144745,True,0.0
60363-4DP-110,201,201.49677495172907,37.08159605836646,True,0.0
80441-A91-110,201,201.39409785756922,81.91882005050891,True,0.0
84433-68I-90,201,200.73220918080818,75.13264560845491,True,0.0
84505-5ZX-140,201,200.98188575854533,63.25684033486043,True,0.0
81700-5HO-130,200,200.35287857221059,55.98593914694544,True,0.0
84432-6FN-75,200,199.79431895609983,58.16720950331994,True,0.0
